video_name,kid_count,young_count,old_count,final,category
v_SoccerPenalty_g02_c02,0,4,1,young,SoccerPenalty
v_SoccerPenalty_g03_c03,0,5,0,young,SoccerPenalty
v_SoccerPenalty_g04_c03,2,0,3,old,SoccerPenalty
v_SoccerPenalty_g05_c02,0,3,2,young,SoccerPenalty
v_SoccerPenalty_g05_c03,0,1,4,old,SoccerPenalty
v_SoccerPenalty_g05_c04,0,3,2,young,SoccerPenalty
v_SoccerPenalty_g05_c05,2,2,1,uncertain,SoccerPenalty
v_SoccerPenalty_g05_c07,0,2,3,old,SoccerPenalty
v_SoccerPenalty_g07_c04,0,4,1,young,SoccerPenalty
v_SoccerPenalty_g08_c04,1,4,0,young,SoccerPenalty
v_SoccerPenalty_g09_c01,4,0,1,kid,SoccerPenalty
v_SoccerPenalty_g11_c01,1,2,2,uncertain,SoccerPenalty
v_SoccerPenalty_g11_c03,0,5,0,young,SoccerPenalty
v_SoccerPenalty_g11_c05,2,2,1,uncertain,SoccerPenalty
v_SoccerPenalty_g12_c05,0,5,0,young,SoccerPenalty
v_SoccerPenalty_g12_c06,0,3,2,young,SoccerPenalty
v_SoccerPenalty_g13_c02,0,4,1,young,SoccerPenalty
v_SoccerPenalty_g13_c05,2,2,1,uncertain,SoccerPenalty
v_SoccerPenalty_g13_c06,0,5,0,young,SoccerPenalty
v_SoccerPenalty_g14_c02,0,3,2,young,SoccerPenalty
v_SoccerPenalty_g14_c04,0,3,2,young,SoccerPenalty
v_SoccerPenalty_g17_c04,0,0,5,old,SoccerPenalty
v_SoccerPenalty_g20_c01,2,0,3,old,SoccerPenalty
v_SoccerPenalty_g22_c01,1,3,1,young,SoccerPenalty
v_SoccerPenalty_g22_c03,3,2,0,kid,SoccerPenalty
v_SoccerPenalty_g22_c05,0,2,3,old,SoccerPenalty
v_SoccerPenalty_g23_c02,2,3,0,young,SoccerPenalty
v_SoccerPenalty_g25_c02,0,2,3,old,SoccerPenalty
v_StillRings_g02_c03,2,3,0,young,StillRings
v_StillRings_g02_c04,1,4,0,young,StillRings
v_StillRings_g04_c01,3,2,0,kid,StillRings
v_StillRings_g05_c04,0,5,0,young,StillRings
v_StillRings_g07_c02,2,3,0,young,StillRings
v_StillRings_g07_c03,1,4,0,young,StillRings
v_StillRings_g10_c01,3,2,0,kid,StillRings
v_StillRings_g10_c04,3,2,0,kid,StillRings
v_StillRings_g12_c01,0,5,0,young,StillRings
v_StillRings_g12_c02,2,3,0,young,StillRings
v_StillRings_g14_c03,0,5,0,young,StillRings
v_StillRings_g15_c01,2,3,0,young,StillRings
v_StillRings_g15_c02,1,4,0,young,StillRings
v_StillRings_g16_c01,5,0,0,kid,StillRings
v_StillRings_g16_c04,1,0,4,old,StillRings
v_StillRings_g17_c01,2,3,0,young,StillRings
v_StillRings_g17_c04,1,4,0,young,StillRings
v_StillRings_g18_c01,0,5,0,young,StillRings
v_StillRings_g19_c02,1,4,0,young,StillRings
v_StillRings_g21_c05,2,3,0,young,StillRings
v_StillRings_g22_c03,2,3,0,young,StillRings
v_StillRings_g22_c04,2,3,0,young,StillRings
v_SumoWrestling_g01_c01,2,1,2,uncertain,SumoWrestling
v_SumoWrestling_g01_c04,0,3,2,young,SumoWrestling
v_SumoWrestling_g05_c01,4,1,0,kid,SumoWrestling
v_SumoWrestling_g05_c02,2,2,1,uncertain,SumoWrestling
v_SumoWrestling_g06_c07,1,2,2,uncertain,SumoWrestling
v_SumoWrestling_g07_c01,2,2,1,uncertain,SumoWrestling
v_SumoWrestling_g07_c06,0,0,5,old,SumoWrestling
v_SumoWrestling_g07_c07,0,0,5,old,SumoWrestling
v_SumoWrestling_g08_c01,4,1,0,kid,SumoWrestling
v_SumoWrestling_g08_c04,4,1,0,kid,SumoWrestling
v_SumoWrestling_g09_c04,0,1,4,old,SumoWrestling
v_SumoWrestling_g11_c02,0,5,0,young,SumoWrestling
v_SumoWrestling_g11_c04,0,5,0,young,SumoWrestling
v_SumoWrestling_g18_c03,1,2,2,uncertain,SumoWrestling
v_SumoWrestling_g19_c01,3,2,0,kid,SumoWrestling
v_SumoWrestling_g20_c04,4,1,0,kid,SumoWrestling
v_SumoWrestling_g21_c02,0,1,4,old,SumoWrestling
v_SumoWrestling_g23_c03,3,2,0,kid,SumoWrestling
v_SumoWrestling_g25_c01,3,2,0,kid,SumoWrestling
v_SumoWrestling_g25_c04,0,5,0,young,SumoWrestling
v_Surfing_g01_c01,3,0,2,kid,Surfing
v_Surfing_g01_c06,4,0,1,kid,Surfing
v_Surfing_g01_c07,3,0,2,kid,Surfing
v_Surfing_g02_c02,5,0,0,kid,Surfing
v_Surfing_g02_c04,2,1,2,uncertain,Surfing
v_Surfing_g02_c06,3,1,1,kid,Surfing
v_Surfing_g04_c02,0,1,4,old,Surfing
v_Surfing_g05_c03,1,2,2,uncertain,Surfing
v_Surfing_g06_c01,1,3,1,young,Surfing
v_Surfing_g07_c03,1,4,0,young,Surfing
v_Surfing_g09_c04,0,2,3,old,Surfing
v_Surfing_g09_c05,0,2,3,old,Surfing
v_Surfing_g10_c01,2,1,2,uncertain,Surfing
v_Surfing_g10_c03,0,1,4,old,Surfing
v_Surfing_g10_c05,1,2,2,uncertain,Surfing
v_Surfing_g10_c06,0,1,4,old,Surfing
v_Surfing_g11_c01,0,3,2,young,Surfing
v_Surfing_g11_c03,0,5,0,young,Surfing
v_Surfing_g12_c03,0,5,0,young,Surfing
v_Surfing_g12_c05,0,4,1,young,Surfing
v_Surfing_g12_c06,1,4,0,young,Surfing
v_Surfing_g13_c02,0,3,2,young,Surfing
v_Surfing_g13_c03,3,2,0,kid,Surfing
v_Surfing_g13_c04,2,1,2,uncertain,Surfing
v_Surfing_g14_c01,1,2,2,uncertain,Surfing
v_Surfing_g14_c04,0,5,0,young,Surfing
v_Surfing_g15_c01,0,3,2,young,Surfing
v_Surfing_g15_c03,3,1,1,kid,Surfing
v_Surfing_g15_c06,1,2,2,uncertain,Surfing
v_Surfing_g16_c01,0,5,0,young,Surfing
v_Surfing_g16_c03,2,0,3,old,Surfing
v_Surfing_g16_c05,2,0,3,old,Surfing
v_Surfing_g16_c07,2,0,3,old,Surfing
v_Surfing_g17_c01,2,3,0,young,Surfing
v_Surfing_g17_c02,2,2,1,uncertain,Surfing
v_Surfing_g19_c02,0,4,1,young,Surfing
v_Surfing_g20_c03,4,0,1,kid,Surfing
v_Surfing_g20_c04,2,2,1,uncertain,Surfing
v_Surfing_g20_c06,2,2,1,uncertain,Surfing
v_Surfing_g21_c02,2,1,2,uncertain,Surfing
v_Surfing_g21_c04,0,0,5,old,Surfing
v_Surfing_g22_c01,1,1,3,old,Surfing
v_Surfing_g22_c04,1,0,4,old,Surfing
v_Surfing_g23_c01,2,1,2,uncertain,Surfing
v_Surfing_g24_c01,3,2,0,kid,Surfing
v_Surfing_g24_c02,2,0,3,old,Surfing
v_Surfing_g25_c01,1,2,2,uncertain,Surfing
v_Surfing_g25_c02,3,0,2,kid,Surfing
v_Swing_g01_c01,2,0,3,old,Swing
v_Swing_g01_c04,2,0,3,old,Swing
v_Swing_g20_c01,2,0,3,old,Swing
v_Swing_g20_c02,2,1,2,uncertain,Swing
v_TableTennisShot_g03_c01,0,4,1,young,TableTennisShot
v_TableTennisShot_g03_c05,0,3,2,young,TableTennisShot
v_TableTennisShot_g04_c02,1,0,4,old,TableTennisShot
v_TableTennisShot_g04_c03,0,0,5,old,TableTennisShot
v_TableTennisShot_g04_c04,0,1,4,old,TableTennisShot
v_TableTennisShot_g05_c04,2,0,3,old,TableTennisShot
v_TableTennisShot_g05_c05,2,2,1,uncertain,TableTennisShot
v_TableTennisShot_g05_c06,0,1,4,old,TableTennisShot
v_TableTennisShot_g05_c07,2,0,3,old,TableTennisShot
v_TableTennisShot_g07_c01,1,4,0,young,TableTennisShot
v_TableTennisShot_g07_c04,1,4,0,young,TableTennisShot
v_TableTennisShot_g11_c04,1,4,0,young,TableTennisShot
v_TableTennisShot_g13_c02,3,0,2,kid,TableTennisShot
v_TableTennisShot_g13_c03,2,2,1,uncertain,TableTennisShot
v_TableTennisShot_g19_c01,3,0,2,kid,TableTennisShot
v_TableTennisShot_g19_c02,4,0,1,kid,TableTennisShot
v_TableTennisShot_g19_c07,3,0,2,kid,TableTennisShot
v_TableTennisShot_g22_c04,2,3,0,young,TableTennisShot
v_TableTennisShot_g23_c02,2,3,0,young,TableTennisShot
v_TableTennisShot_g24_c07,2,3,0,young,TableTennisShot
v_TaiChi_g01_c02,0,2,3,old,TaiChi
v_TaiChi_g05_c01,5,0,0,kid,TaiChi
v_TaiChi_g05_c03,2,2,1,uncertain,TaiChi
v_TaiChi_g09_c01,0,4,1,young,TaiChi
v_TaiChi_g09_c04,0,3,2,young,TaiChi
v_TaiChi_g11_c02,0,4,1,young,TaiChi
v_TaiChi_g12_c01,2,2,1,uncertain,TaiChi
v_TaiChi_g12_c04,0,2,3,old,TaiChi
v_TaiChi_g14_c01,3,2,0,kid,TaiChi
v_TaiChi_g14_c03,1,1,3,old,TaiChi
v_TaiChi_g15_c03,3,1,1,kid,TaiChi
v_TaiChi_g15_c04,2,1,2,uncertain,TaiChi
v_TaiChi_g16_c01,0,3,2,young,TaiChi
v_TaiChi_g20_c01,0,1,4,old,TaiChi
v_TaiChi_g20_c03,2,1,2,uncertain,TaiChi
v_TaiChi_g22_c03,2,3,0,young,TaiChi
v_TaiChi_g22_c04,2,3,0,young,TaiChi
v_TaiChi_g24_c01,1,2,2,uncertain,TaiChi
v_TaiChi_g24_c03,3,0,2,kid,TaiChi
v_TaiChi_g25_c03,1,2,2,uncertain,TaiChi
v_TennisSwing_g02_c01,3,1,1,kid,TennisSwing
v_TennisSwing_g05_c03,3,2,0,kid,TennisSwing
v_TennisSwing_g05_c05,0,2,3,old,TennisSwing
v_TennisSwing_g06_c03,0,2,3,old,TennisSwing
v_TennisSwing_g06_c04,4,0,1,kid,TennisSwing
v_TennisSwing_g06_c05,2,2,1,uncertain,TennisSwing
v_TennisSwing_g06_c06,4,1,0,kid,TennisSwing
v_TennisSwing_g08_c02,1,3,1,young,TennisSwing
v_TennisSwing_g08_c05,1,4,0,young,TennisSwing
v_TennisSwing_g08_c06,3,1,1,kid,TennisSwing
v_TennisSwing_g10_c06,0,3,2,young,TennisSwing
v_TennisSwing_g10_c07,0,5,0,young,TennisSwing
v_TennisSwing_g13_c05,1,1,3,old,TennisSwing
v_TennisSwing_g13_c07,2,0,3,old,TennisSwing
v_TennisSwing_g15_c01,0,4,1,young,TennisSwing
v_TennisSwing_g16_c04,0,1,4,old,TennisSwing
v_TennisSwing_g17_c02,0,2,3,old,TennisSwing
v_TennisSwing_g17_c06,0,2,3,old,TennisSwing
v_TennisSwing_g18_c01,1,2,2,uncertain,TennisSwing
v_TennisSwing_g20_c04,0,1,4,old,TennisSwing
v_TennisSwing_g20_c05,0,2,3,old,TennisSwing
v_TennisSwing_g20_c06,4,1,0,kid,TennisSwing
v_TennisSwing_g21_c03,2,2,1,uncertain,TennisSwing
v_TennisSwing_g21_c06,5,0,0,kid,TennisSwing
v_TennisSwing_g23_c01,0,5,0,young,TennisSwing
v_TennisSwing_g23_c02,0,5,0,young,TennisSwing
v_TennisSwing_g23_c04,0,4,1,young,TennisSwing
v_TennisSwing_g24_c06,0,1,4,old,TennisSwing
v_ThrowDiscus_g02_c04,4,1,0,kid,ThrowDiscus
v_ThrowDiscus_g02_c05,4,1,0,kid,ThrowDiscus
v_ThrowDiscus_g02_c06,4,1,0,kid,ThrowDiscus
v_ThrowDiscus_g03_c01,1,4,0,young,ThrowDiscus
v_ThrowDiscus_g05_c03,3,2,0,kid,ThrowDiscus
v_ThrowDiscus_g06_c01,1,0,4,old,ThrowDiscus
v_ThrowDiscus_g06_c02,0,0,5,old,ThrowDiscus
v_ThrowDiscus_g06_c06,0,3,2,young,ThrowDiscus
v_ThrowDiscus_g06_c07,1,1,3,old,ThrowDiscus
v_ThrowDiscus_g07_c06,2,2,1,uncertain,ThrowDiscus
v_ThrowDiscus_g09_c01,2,3,0,young,ThrowDiscus
v_ThrowDiscus_g09_c03,0,5,0,young,ThrowDiscus
v_ThrowDiscus_g09_c06,1,4,0,young,ThrowDiscus
v_ThrowDiscus_g10_c03,5,0,0,kid,ThrowDiscus
v_ThrowDiscus_g11_c05,1,4,0,young,ThrowDiscus
v_ThrowDiscus_g11_c06,2,2,1,uncertain,ThrowDiscus
v_ThrowDiscus_g12_c02,2,1,2,uncertain,ThrowDiscus
v_ThrowDiscus_g12_c04,4,0,1,kid,ThrowDiscus
v_ThrowDiscus_g12_c06,4,1,0,kid,ThrowDiscus
v_ThrowDiscus_g15_c01,1,3,1,young,ThrowDiscus
v_ThrowDiscus_g15_c02,2,1,2,uncertain,ThrowDiscus
v_ThrowDiscus_g16_c01,0,5,0,young,ThrowDiscus
v_ThrowDiscus_g16_c04,2,0,3,old,ThrowDiscus
v_ThrowDiscus_g18_c01,4,1,0,kid,ThrowDiscus
v_ThrowDiscus_g18_c02,4,1,0,kid,ThrowDiscus
v_ThrowDiscus_g18_c03,4,1,0,kid,ThrowDiscus
v_ThrowDiscus_g19_c02,0,5,0,young,ThrowDiscus
v_ThrowDiscus_g19_c03,2,2,1,uncertain,ThrowDiscus
v_ThrowDiscus_g19_c04,2,0,3,old,ThrowDiscus
v_ThrowDiscus_g21_c01,0,5,0,young,ThrowDiscus
v_ThrowDiscus_g21_c05,2,3,0,young,ThrowDiscus
v_ThrowDiscus_g22_c02,1,4,0,young,ThrowDiscus
v_TrampolineJumping_g01_c03,1,3,1,young,TrampolineJumping
v_TrampolineJumping_g03_c01,0,5,0,young,TrampolineJumping
v_TrampolineJumping_g03_c02,0,5,0,young,TrampolineJumping
v_TrampolineJumping_g08_c04,0,5,0,young,TrampolineJumping
v_TrampolineJumping_g14_c02,2,2,1,uncertain,TrampolineJumping
v_TrampolineJumping_g14_c03,0,5,0,young,TrampolineJumping
v_TrampolineJumping_g17_c01,2,3,0,young,TrampolineJumping
v_TrampolineJumping_g19_c03,0,4,1,young,TrampolineJumping
v_TrampolineJumping_g19_c05,2,3,0,young,TrampolineJumping
v_TrampolineJumping_g20_c04,4,1,0,kid,TrampolineJumping
v_TrampolineJumping_g22_c01,1,4,0,young,TrampolineJumping
v_TrampolineJumping_g22_c02,2,3,0,young,TrampolineJumping
v_TrampolineJumping_g22_c04,1,4,0,young,TrampolineJumping
v_TrampolineJumping_g24_c02,1,3,1,young,TrampolineJumping
v_TrampolineJumping_g24_c03,2,1,2,uncertain,TrampolineJumping
v_TrampolineJumping_g25_c02,2,3,0,young,TrampolineJumping
v_Typing_g01_c07,2,3,0,young,Typing
v_Typing_g04_c02,2,1,2,uncertain,Typing
v_Typing_g04_c03,0,2,3,old,Typing
v_Typing_g05_c01,2,3,0,young,Typing
v_Typing_g09_c01,1,1,3,old,Typing
v_Typing_g12_c03,0,2,3,old,Typing
v_Typing_g12_c04,0,2,3,old,Typing
v_Typing_g12_c07,0,1,4,old,Typing
v_Typing_g17_c02,3,1,1,kid,Typing
v_Typing_g17_c03,1,1,3,old,Typing
v_Typing_g18_c03,1,2,2,uncertain,Typing
v_Typing_g24_c01,1,4,0,young,Typing
v_Typing_g24_c04,0,5,0,young,Typing
v_UnevenBars_g03_c02,2,1,2,uncertain,UnevenBars
v_UnevenBars_g03_c04,3,0,2,kid,UnevenBars
v_UnevenBars_g04_c02,0,0,5,old,UnevenBars
v_UnevenBars_g04_c03,0,0,5,old,UnevenBars
v_UnevenBars_g05_c01,5,0,0,kid,UnevenBars
v_UnevenBars_g05_c04,1,3,1,young,UnevenBars
v_UnevenBars_g06_c01,3,0,2,kid,UnevenBars
v_UnevenBars_g06_c03,1,3,1,young,UnevenBars
v_UnevenBars_g08_c02,1,0,4,old,UnevenBars
v_UnevenBars_g08_c04,2,0,3,old,UnevenBars
v_UnevenBars_g09_c02,4,0,1,kid,UnevenBars
v_UnevenBars_g10_c03,3,0,2,kid,UnevenBars
v_UnevenBars_g12_c02,3,0,2,kid,UnevenBars
v_UnevenBars_g13_c03,3,0,2,kid,UnevenBars
v_UnevenBars_g15_c04,5,0,0,kid,UnevenBars
v_UnevenBars_g15_c05,5,0,0,kid,UnevenBars
v_UnevenBars_g16_c05,5,0,0,kid,UnevenBars
v_UnevenBars_g17_c03,3,0,2,kid,UnevenBars
v_UnevenBars_g18_c03,0,0,5,old,UnevenBars
v_UnevenBars_g18_c04,1,0,4,old,UnevenBars
v_UnevenBars_g20_c01,4,1,0,kid,UnevenBars
v_UnevenBars_g21_c03,3,0,2,kid,UnevenBars
v_UnevenBars_g22_c02,2,0,3,old,UnevenBars
v_UnevenBars_g22_c03,0,0,5,old,UnevenBars
v_VolleyballSpiking_g01_c03,2,3,0,young,VolleyballSpiking
v_VolleyballSpiking_g03_c04,2,3,0,young,VolleyballSpiking
v_VolleyballSpiking_g06_c04,4,1,0,kid,VolleyballSpiking
v_VolleyballSpiking_g08_c02,0,5,0,young,VolleyballSpiking
v_VolleyballSpiking_g08_c04,1,4,0,young,VolleyballSpiking
v_VolleyballSpiking_g08_c06,1,4,0,young,VolleyballSpiking
v_VolleyballSpiking_g10_c03,3,2,0,kid,VolleyballSpiking
v_VolleyballSpiking_g11_c01,4,1,0,kid,VolleyballSpiking
v_VolleyballSpiking_g11_c05,4,1,0,kid,VolleyballSpiking
v_VolleyballSpiking_g12_c01,5,0,0,kid,VolleyballSpiking
v_VolleyballSpiking_g12_c02,2,2,1,uncertain,VolleyballSpiking
v_VolleyballSpiking_g16_c01,0,5,0,young,VolleyballSpiking
v_VolleyballSpiking_g16_c03,2,3,0,young,VolleyballSpiking
v_VolleyballSpiking_g17_c04,2,3,0,young,VolleyballSpiking
v_VolleyballSpiking_g18_c02,2,3,0,young,VolleyballSpiking
v_VolleyballSpiking_g18_c04,2,2,1,uncertain,VolleyballSpiking
v_VolleyballSpiking_g20_c02,2,1,2,uncertain,VolleyballSpiking
v_VolleyballSpiking_g22_c01,2,2,1,uncertain,VolleyballSpiking
v_VolleyballSpiking_g22_c04,2,3,0,young,VolleyballSpiking
v_VolleyballSpiking_g23_c01,0,5,0,young,VolleyballSpiking
v_VolleyballSpiking_g23_c02,0,5,0,young,VolleyballSpiking
v_VolleyballSpiking_g24_c01,2,3,0,young,VolleyballSpiking
v_VolleyballSpiking_g24_c03,2,3,0,young,VolleyballSpiking
v_VolleyballSpiking_g25_c01,2,3,0,young,VolleyballSpiking
v_VolleyballSpiking_g25_c04,2,3,0,young,VolleyballSpiking
v_WalkingWithDog_g01_c02,0,1,4,old,WalkingWithDog
v_WalkingWithDog_g01_c04,2,2,1,uncertain,WalkingWithDog
v_WalkingWithDog_g02_c04,1,2,2,uncertain,WalkingWithDog
v_WalkingWithDog_g03_c01,0,0,5,old,WalkingWithDog
v_WalkingWithDog_g03_c02,1,0,4,old,WalkingWithDog
v_WalkingWithDog_g03_c04,2,3,0,young,WalkingWithDog
v_WalkingWithDog_g04_c01,2,0,3,old,WalkingWithDog
v_WalkingWithDog_g04_c02,1,2,2,uncertain,WalkingWithDog
v_WalkingWithDog_g05_c01,1,2,2,uncertain,WalkingWithDog
v_WalkingWithDog_g05_c02,1,2,2,uncertain,WalkingWithDog
v_WalkingWithDog_g06_c05,1,2,2,uncertain,WalkingWithDog
v_WalkingWithDog_g07_c01,1,4,0,young,WalkingWithDog
v_WalkingWithDog_g07_c05,2,3,0,young,WalkingWithDog
v_WalkingWithDog_g08_c03,1,0,4,old,WalkingWithDog
v_WalkingWithDog_g08_c05,1,0,4,old,WalkingWithDog
v_WalkingWithDog_g10_c01,1,4,0,young,WalkingWithDog
v_WalkingWithDog_g10_c03,1,0,4,old,WalkingWithDog
v_WalkingWithDog_g11_c02,2,3,0,young,WalkingWithDog
v_WalkingWithDog_g13_c03,0,0,5,old,WalkingWithDog
v_WalkingWithDog_g13_c05,1,0,4,old,WalkingWithDog
v_WalkingWithDog_g14_c03,2,2,1,uncertain,WalkingWithDog
v_WalkingWithDog_g15_c01,2,1,2,uncertain,WalkingWithDog
v_WalkingWithDog_g15_c03,2,1,2,uncertain,WalkingWithDog
v_WalkingWithDog_g16_c03,1,4,0,young,WalkingWithDog
v_WalkingWithDog_g16_c04,0,0,5,old,WalkingWithDog
v_WalkingWithDog_g16_c05,2,1,2,uncertain,WalkingWithDog
v_WalkingWithDog_g17_c01,2,1,2,uncertain,WalkingWithDog
v_WalkingWithDog_g19_c01,1,0,4,old,WalkingWithDog
v_WalkingWithDog_g19_c03,0,0,5,old,WalkingWithDog
v_WalkingWithDog_g19_c05,2,2,1,uncertain,WalkingWithDog
v_WalkingWithDog_g20_c01,2,3,0,young,WalkingWithDog
v_WalkingWithDog_g20_c04,2,3,0,young,WalkingWithDog
v_WalkingWithDog_g20_c06,2,2,1,uncertain,WalkingWithDog
v_WalkingWithDog_g22_c04,2,0,3,old,WalkingWithDog
v_WalkingWithDog_g23_c02,1,0,4,old,WalkingWithDog
v_WalkingWithDog_g23_c04,0,1,4,old,WalkingWithDog
v_WalkingWithDog_g24_c04,1,0,4,old,WalkingWithDog
v_WallPushups_g01_c04,2,1,2,uncertain,WallPushups
v_WallPushups_g05_c01,2,3,0,young,WallPushups
v_WallPushups_g05_c02,2,3,0,young,WallPushups
v_WallPushups_g05_c05,0,2,3,old,WallPushups
v_WallPushups_g08_c05,4,0,1,kid,WallPushups
v_WallPushups_g10_c01,2,2,1,uncertain,WallPushups
v_WallPushups_g10_c04,1,2,2,uncertain,WallPushups
v_WallPushups_g12_c02,2,3,0,young,WallPushups
v_WallPushups_g12_c03,1,4,0,young,WallPushups
v_WallPushups_g13_c03,2,3,0,young,WallPushups
v_WallPushups_g13_c05,0,2,3,old,WallPushups
v_WallPushups_g23_c04,3,1,1,kid,WallPushups
v_WallPushups_g24_c01,0,5,0,young,WallPushups
v_WallPushups_g24_c04,0,4,1,young,WallPushups
v_WritingOnBoard_g01_c01,1,0,4,old,WritingOnBoard
v_WritingOnBoard_g01_c04,1,2,2,uncertain,WritingOnBoard
v_WritingOnBoard_g01_c05,1,4,0,young,WritingOnBoard
v_WritingOnBoard_g01_c07,0,3,2,young,WritingOnBoard
v_WritingOnBoard_g02_c07,0,5,0,young,WritingOnBoard
v_WritingOnBoard_g05_c02,2,3,0,young,WritingOnBoard
v_WritingOnBoard_g06_c01,4,1,0,kid,WritingOnBoard
v_WritingOnBoard_g08_c03,0,3,2,young,WritingOnBoard
v_WritingOnBoard_g10_c03,2,0,3,old,WritingOnBoard
v_WritingOnBoard_g10_c07,1,4,0,young,WritingOnBoard
v_WritingOnBoard_g11_c04,0,0,5,old,WritingOnBoard
v_WritingOnBoard_g11_c05,0,0,5,old,WritingOnBoard
v_WritingOnBoard_g11_c06,0,0,5,old,WritingOnBoard
v_WritingOnBoard_g12_c02,0,0,5,old,WritingOnBoard
v_WritingOnBoard_g12_c03,0,0,5,old,WritingOnBoard
v_WritingOnBoard_g13_c04,2,0,3,old,WritingOnBoard
v_WritingOnBoard_g13_c05,2,0,3,old,WritingOnBoard
v_WritingOnBoard_g15_c04,0,4,1,young,WritingOnBoard
v_WritingOnBoard_g17_c05,3,2,0,kid,WritingOnBoard
v_WritingOnBoard_g19_c01,1,2,2,uncertain,WritingOnBoard
v_WritingOnBoard_g20_c02,5,0,0,kid,WritingOnBoard
v_WritingOnBoard_g20_c04,5,0,0,kid,WritingOnBoard
v_YoYo_g01_c02,2,1,2,uncertain,YoYo
v_YoYo_g02_c01,4,1,0,kid,YoYo
v_YoYo_g03_c06,1,2,2,uncertain,YoYo
v_YoYo_g05_c02,1,2,2,uncertain,YoYo
v_YoYo_g05_c03,1,2,2,uncertain,YoYo
v_YoYo_g11_c06,3,2,0,kid,YoYo
v_YoYo_g17_c01,2,3,0,young,YoYo
v_YoYo_g17_c02,0,5,0,young,YoYo
v_YoYo_g17_c05,1,4,0,young,YoYo
v_YoYo_g18_c01,2,3,0,young,YoYo
v_YoYo_g18_c04,2,3,0,young,YoYo
v_YoYo_g19_c02,1,4,0,young,YoYo
v_YoYo_g19_c04,1,4,0,young,YoYo
v_YoYo_g19_c06,2,3,0,young,YoYo
v_YoYo_g20_c01,1,4,0,young,YoYo
v_YoYo_g20_c02,2,3,0,young,YoYo
v_YoYo_g21_c01,2,2,1,uncertain,YoYo
v_YoYo_g21_c05,4,1,0,kid,YoYo
v_YoYo_g21_c06,4,1,0,kid,YoYo
v_YoYo_g24_c03,0,5,0,young,YoYo
v_YoYo_g25_c04,1,4,0,young,YoYo
v_YoYo_g25_c05,1,4,0,young,YoYo
