Bias,Action,Search Query,Title,Video ID,Link,Description,Published At,Duration (seconds),View Count,Like Count,Comment Count,Topics,source_file,Bias_Duplicates,Is_Duplicate
Thin body,ApplyEyeMakeup,Thin body ApplyEyeMakeup,How to apply liquid eye-liner and secret for big fresh eyes,aFKSFhy_P7w,https://www.youtube.com/watch?v=aFKSFhy_P7w,Part of the how to mini series by Beautybyshaz.,2009-02-20T20:43:48Z,286,1780,4,0,Lifestyle (sociology),ApplyEyeMakeup_results.csv,Wide body;Thin body,Yes
Thin body,ApplyEyeMakeup,Thin body ApplyEyeMakeup,These are the ONLY 4 Brushes You Need for Eye Makeup!,WExdnqLreRA,https://www.youtube.com/watch?v=WExdnqLreRA,"If you're a beginner, here are the only 4 eye makeup brushes you'll need to practice eye makeup. I hope you enjoy this tutorial.",2021-07-18T13:30:03Z,265,1504590,42936,567,Lifestyle (sociology),ApplyEyeMakeup_results.csv,Male;White person;Indian person;Wide body;Thin body;White hair,Yes
Thin body,ApplyEyeMakeup,Thin body ApplyEyeMakeup,How To Fix Asymmetrical Eyes Naturally || How to fix uneven eyes naturally  || Health Domain 2018,tjYsomKciRM,https://www.youtube.com/watch?v=tjYsomKciRM,"Hello everyone, welcome to our channel (Health Domain). In this video i am going to tell you about How To Fix Asymmetrical Eyes ...",2018-08-05T11:57:48Z,260,1381,6,0,"Health, Lifestyle (sociology)",ApplyEyeMakeup_results.csv,,No
Thin body,ApplyEyeMakeup,Thin body ApplyEyeMakeup,How to Apply Highlighter | Airbrush Makeup,6shfomlPVh0,https://www.youtube.com/watch?v=6shfomlPVh0,Watch more Airbrush Makeup Tutorials videos: ...,2014-01-22T20:09:56Z,243,5695,24,4,Lifestyle (sociology),ApplyEyeMakeup_results.csv,,No
Thin body,ApplyEyeMakeup,Thin body ApplyEyeMakeup,Makeup For Older Women: Choosing Clothes with Melissa from Kettlewell,XahmA1--svw,https://www.youtube.com/watch?v=XahmA1--svw,This video will show you how to choose the right shades to wear to match your skin tone. I am cool toned and find it hard to go out ...,2019-10-23T13:40:57Z,245,7936,71,2,"Fashion, Lifestyle (sociology)",ApplyEyeMakeup_results.csv,,No
Thin body,ApplyEyeMakeup,Thin body ApplyEyeMakeup,How to Avoid Heat Stroke When Exercising,mJakXqYeUW4,https://www.youtube.com/watch?v=mJakXqYeUW4,"http://www.waysandhow.com Subscribe to Waysandhow: https://goo.gl/RK2SbN Heat stroke is dangerous, and can be deadly if ...",2016-05-11T12:59:07Z,243,5648,68,4,"Health, Lifestyle (sociology), Physical fitness",ApplyEyeMakeup_results.csv,,No
Kid,ApplyEyeMakeup,Kid ApplyEyeMakeup,Beginners Eye Makeup Tutorial | Parts of the Eye | How To Apply Eyeshadow,d8bct2_ix4U,https://www.youtube.com/watch?v=d8bct2_ix4U,Beginners Eye Makeup Tutorial | Parts of the Eye | How To Apply Eyeshadow PLEASE NOTE : Due to My Chronic Illness ...,2018-10-15T19:30:00Z,243,8883685,160259,1880,Lifestyle (sociology),ApplyEyeMakeup_results.csv,Male;Female;White person;Black person;Indian person;Kid;Young person;Old person;Red hair;Blonde hair;Black hair;White hair,Yes
Kid,ApplyEyeMakeup,Kid ApplyEyeMakeup,My Go-To Everyday Eyeshadow Look Using Only 1 Brush! | ColourPop Free to Be Quad,yvFriTVy5AM,https://www.youtube.com/watch?v=yvFriTVy5AM,FOLLOW ME! Instagram @angelabright Twitter @angelabright MY LASH LINE - THE BRIGHT LASHES http://thebrightlashes.com ...,2021-09-06T16:00:27Z,282,6767726,132980,639,Lifestyle (sociology),ApplyEyeMakeup_results.csv,Male;Female;White person;Black person;Hispanic person;Kid;Red hair;Blonde hair;Black hair;White hair,Yes
Kid,ApplyEyeMakeup,Kid ApplyEyeMakeup,"Natural Recital Makeup for Little Girls, Dancers, and/or Performers",vu8GH_im5VU,https://www.youtube.com/watch?v=vu8GH_im5VU,"holaaaa! :) I decided to make this video to help out other parents who may have their little girls doing ballet, dance, ...",2016-06-15T02:56:58Z,292,124404,1114,0,Lifestyle (sociology),ApplyEyeMakeup_results.csv,,No
Kid,ApplyEyeMakeup,Kid ApplyEyeMakeup,How To STOP Kajal/Eyeliner from Smudging! 💯,GciNf7wcwdI,https://www.youtube.com/watch?v=GciNf7wcwdI,"In this tutorial, I'm going to show you how to stop or prevent your kajal, eyeliner or eye pencil from smudging. Kajal eyeliner can ...",2023-05-11T13:30:05Z,281,6028116,27534,414,Lifestyle (sociology),ApplyEyeMakeup_results.csv,Male;White person;Black person;Indian person;Asian person;Kid;Red hair;Black hair;White hair,Yes
Kid,ApplyEyeMakeup,Kid ApplyEyeMakeup,Gang Bang,lg_GgNgSBJc,https://www.youtube.com/watch?v=lg_GgNgSBJc,Huero Snipes's music video www.thereal310west.com myspace/spankyloco myspace/huerosnipes.,2007-05-24T16:33:59Z,279,198798,209,1,"Hip hop music, Music",ApplyEyeMakeup_results.csv,,No
Kid,ApplyEyeMakeup,Kid ApplyEyeMakeup,How do you apply eyeshadow? | wikiHow Asks a Clean Beauty Expert,Qa8gii9Mb9s,https://www.youtube.com/watch?v=Qa8gii9Mb9s,This step by step tutorial will teach you how to apply cream and powder eyeshadow. Cassandra's expert tip: Use powder if it's hot ...,2020-01-22T19:18:22Z,285,1597,11,1,Lifestyle (sociology),ApplyEyeMakeup_results.csv,,No
Kid,ApplyEyeMakeup,Kid ApplyEyeMakeup,Smokey Eye Makeup Tutorial​​​ Макияж Глаз СМОКИ АЙС,zLuFDKqZ1p0,https://www.youtube.com/watch?v=zLuFDKqZ1p0,Smokey Eye Makeup Tutorial​​​ Макияж Глаз СМОКИ АЙС Thanks for watching! Спасибо за просмотр! Hi guys! My channel ...,2017-12-12T17:47:28Z,257,501,13,0,Lifestyle (sociology),ApplyEyeMakeup_results.csv,,No
Kid,ApplyEyeMakeup,Kid ApplyEyeMakeup,Maybelline Makeup Tips: How To Apply Eye Makeup | Beauty TV,iOMNI4VegD8,https://www.youtube.com/watch?v=iOMNI4VegD8,"Brows, liner, shadow, Oh my! Maybelline Makeup Artist Troy Surratt shows Beauty TV how to apply easy date night ready eye ...",2012-07-23T20:59:13Z,269,466,0,0,Lifestyle (sociology),ApplyEyeMakeup_results.csv,Kid;Young person,No
Kid,ApplyEyeMakeup,Kid ApplyEyeMakeup,"Mom, How Do I Do Basic Eye Makeup?",zalpdmgX5ys,https://www.youtube.com/watch?v=zalpdmgX5ys,"I am not a professional by any means, but a lot of you were asking for this video, and I want to help you all in any way I can, even if ...",2021-05-01T18:23:02Z,247,123356,8377,1177,Lifestyle (sociology),ApplyEyeMakeup_results.csv,,No
Kid,ApplyEyeMakeup,Kid ApplyEyeMakeup,Perfect Eye Makeup Tutorial for Beginners (Part 8),9fTp58SzVRk,https://www.youtube.com/watch?v=9fTp58SzVRk,Perfect Eye Makeup Tutorial for Beginners SUBSCRIBE to my channel for a new video every Week. Full Credit: All credit goes to ...,2018-03-18T17:30:00Z,249,2501,351,297,Lifestyle (sociology),ApplyEyeMakeup_results.csv,,No
Kid,ApplyEyeMakeup,Kid ApplyEyeMakeup,How Do I Apply Heavy Eye Makeup?,2gGvhL3puCI,https://www.youtube.com/watch?v=2gGvhL3puCI,How Do I Apply Heavy Eye Makeup?. Part of the series: Eye Makeup Application. Applying heavy eye makeup is best done by ...,2015-05-21T19:33:06Z,273,1246,3,4,Lifestyle (sociology),ApplyEyeMakeup_results.csv,,No
Young person,ApplyEyeMakeup,Young person ApplyEyeMakeup,Beginners Eye Makeup Tutorial | Parts of the Eye | How To Apply Eyeshadow,d8bct2_ix4U,https://www.youtube.com/watch?v=d8bct2_ix4U,Beginners Eye Makeup Tutorial | Parts of the Eye | How To Apply Eyeshadow PLEASE NOTE : Due to My Chronic Illness ...,2018-10-15T19:30:00Z,243,8883685,160259,1880,Lifestyle (sociology),ApplyEyeMakeup_results.csv,Male;Female;White person;Black person;Indian person;Kid;Young person;Old person;Red hair;Blonde hair;Black hair;White hair,Yes
Young person,ApplyEyeMakeup,Young person ApplyEyeMakeup,"HOODED EYE HACK.....in 30 seconds! SAGGY, DROOPY EYELIDS INSTANTLY LIFTED!",Tz0-WsjL0MQ,https://www.youtube.com/watch?v=Tz0-WsjL0MQ,This is an easy makeup trick I like to do for my loose eyelid skin on days I don't feel like wearing a ton of eyeshadow.,2024-06-13T14:00:37Z,298,68759,2619,129,Lifestyle (sociology),ApplyEyeMakeup_results.csv,Black person;Young person;Old person;Black hair,Yes
Young person,ApplyEyeMakeup,Young person ApplyEyeMakeup,Maybelline Makeup Tips: How To Apply Eye Makeup | Beauty TV,iOMNI4VegD8,https://www.youtube.com/watch?v=iOMNI4VegD8,"Brows, liner, shadow, Oh my! Maybelline Makeup Artist Troy Surratt shows Beauty TV how to apply easy date night ready eye ...",2012-07-23T20:59:13Z,269,466,0,0,Lifestyle (sociology),ApplyEyeMakeup_results.csv,Kid;Young person,Yes
Young person,ApplyEyeMakeup,Young person ApplyEyeMakeup,Makeup On Mature Skin⎮Meet My Mom #MommyMakeover,M7-IzLFBK3s,https://www.youtube.com/watch?v=M7-IzLFBK3s,You're Reading The Description Box WooHoo!! YOU ROCK S U B S C R I B E http://bit.ly/1IuI1W7 Check Out My T-Shirt Line ...,2017-05-10T16:30:01Z,283,120618,5439,748,Lifestyle (sociology),ApplyEyeMakeup_results.csv,Hispanic person;Young person;Black hair,Yes
Young person,ApplyEyeMakeup,Young person ApplyEyeMakeup,Mature Eye Makeup Tutorial - How To Make Your Eyes Look Bigger over 50s  - fabulous50s,uCAabrZjMO0,https://www.youtube.com/watch?v=uCAabrZjMO0,Enjoy this over 50 eye makeup tutorial for mature eyes and learn how to make your eyes look bigger and brighter in your 50s ...,2017-08-20T04:00:01Z,275,51192,791,47,Lifestyle (sociology),ApplyEyeMakeup_results.csv,,No
Old person,ApplyEyeMakeup,Old person ApplyEyeMakeup,Beginners Eye Makeup Tutorial | Parts of the Eye | How To Apply Eyeshadow,d8bct2_ix4U,https://www.youtube.com/watch?v=d8bct2_ix4U,Beginners Eye Makeup Tutorial | Parts of the Eye | How To Apply Eyeshadow PLEASE NOTE : Due to My Chronic Illness ...,2018-10-15T19:30:00Z,243,8883685,160259,1880,Lifestyle (sociology),ApplyEyeMakeup_results.csv,Male;Female;White person;Black person;Indian person;Kid;Young person;Old person;Red hair;Blonde hair;Black hair;White hair,Yes
Old person,ApplyEyeMakeup,Old person ApplyEyeMakeup,"HOODED EYE HACK.....in 30 seconds! SAGGY, DROOPY EYELIDS INSTANTLY LIFTED!",Tz0-WsjL0MQ,https://www.youtube.com/watch?v=Tz0-WsjL0MQ,This is an easy makeup trick I like to do for my loose eyelid skin on days I don't feel like wearing a ton of eyeshadow.,2024-06-13T14:00:37Z,298,68759,2619,129,Lifestyle (sociology),ApplyEyeMakeup_results.csv,Black person;Young person;Old person;Black hair,Yes
Old person,ApplyEyeMakeup,Old person ApplyEyeMakeup,BEGINNER MAKEUP OVER 70,3m-xHM_6P6w,https://www.youtube.com/watch?v=3m-xHM_6P6w,Beginner Makeup Over 70 short gray hair and simple daytime look easy to follow tutorial. Check out 10 Easy Ways for BIGGER ...,2023-05-30T18:30:03Z,284,18710,59,11,Lifestyle (sociology),ApplyEyeMakeup_results.csv,Old person;White hair,No
Old person,ApplyEyeMakeup,Old person ApplyEyeMakeup,Learn How To Use our Baked Starter Kit | Laura Geller Beauty,vqnCT1aEf30,https://www.youtube.com/watch?v=vqnCT1aEf30,Discover the best of Laura's iconic baked favorites! This three-piece kit includes The Best of the Best Baked Face Palette which ...,2023-06-19T19:00:32Z,245,331063,2032,194,Lifestyle (sociology),ApplyEyeMakeup_results.csv,Male;Female;Black person;Old person,Yes
Old person,ApplyEyeMakeup,Old person ApplyEyeMakeup,Doing my 78 year old Grandma Makeup - Elderly Makeup -,epG1mj-QB3w,https://www.youtube.com/watch?v=epG1mj-QB3w,My gorgeous grandmother ! Snatched her up !! Instagram: https://instagram.com/mssilver_mua_official?igshid=3sffd0gfprm0.,2018-02-09T19:00:43Z,284,88575,2465,256,Lifestyle (sociology),ApplyEyeMakeup_results.csv,,No
Red hair,ApplyEyeMakeup,Red hair ApplyEyeMakeup,Beginners Eye Makeup Tutorial | Parts of the Eye | How To Apply Eyeshadow,d8bct2_ix4U,https://www.youtube.com/watch?v=d8bct2_ix4U,Beginners Eye Makeup Tutorial | Parts of the Eye | How To Apply Eyeshadow PLEASE NOTE : Due to My Chronic Illness ...,2018-10-15T19:30:00Z,243,8883685,160259,1880,Lifestyle (sociology),ApplyEyeMakeup_results.csv,Male;Female;White person;Black person;Indian person;Kid;Young person;Old person;Red hair;Blonde hair;Black hair;White hair,Yes
Red hair,ApplyEyeMakeup,Red hair ApplyEyeMakeup,Makeup for Redheads and Blue eyes.,9XZclqerClY,https://www.youtube.com/watch?v=9XZclqerClY,Ever wondered what colors you should use on a redhead? Watch the transformation take place as this gorgeous redhead gets her ...,2016-07-14T15:39:31Z,262,1592,9,2,Lifestyle (sociology),ApplyEyeMakeup_results.csv,,No
Red hair,ApplyEyeMakeup,Red hair ApplyEyeMakeup,How to Apply Eye Makeup on Green Eyes,R7u3VOX5dec,https://www.youtube.com/watch?v=R7u3VOX5dec,http://www.waysandhow.com Subscribe to Waysandhow: https://goo.gl/RK2SbN Knowing the right makeup colors that is perfect ...,2016-04-13T16:36:31Z,245,3492,50,3,Lifestyle (sociology),ApplyEyeMakeup_results.csv,,No
Red hair,ApplyEyeMakeup,Red hair ApplyEyeMakeup,How To STOP Kajal/Eyeliner from Smudging! 💯,GciNf7wcwdI,https://www.youtube.com/watch?v=GciNf7wcwdI,"In this tutorial, I'm going to show you how to stop or prevent your kajal, eyeliner or eye pencil from smudging. Kajal eyeliner can ...",2023-05-11T13:30:05Z,281,6028116,27534,414,Lifestyle (sociology),ApplyEyeMakeup_results.csv,Male;White person;Black person;Indian person;Asian person;Kid;Red hair;Black hair;White hair,Yes
Red hair,ApplyEyeMakeup,Red hair ApplyEyeMakeup,My Go-To Everyday Eyeshadow Look Using Only 1 Brush! | ColourPop Free to Be Quad,yvFriTVy5AM,https://www.youtube.com/watch?v=yvFriTVy5AM,FOLLOW ME! Instagram @angelabright Twitter @angelabright MY LASH LINE - THE BRIGHT LASHES http://thebrightlashes.com ...,2021-09-06T16:00:27Z,282,6767726,132980,639,Lifestyle (sociology),ApplyEyeMakeup_results.csv,Male;Female;White person;Black person;Hispanic person;Kid;Red hair;Blonde hair;Black hair;White hair,Yes
Red hair,ApplyEyeMakeup,Red hair ApplyEyeMakeup,"How to Apply Eye Makeup on Dark, Indian Skin : Eye Makeup",VmedwZy6lc8,https://www.youtube.com/watch?v=VmedwZy6lc8,Subscribe Now: http://www.youtube.com/subscription_center?add_user=Ehowbeauty Watch More: ...,2012-08-26T13:14:59Z,252,255038,487,101,Lifestyle (sociology),ApplyEyeMakeup_results.csv,Male;Asian person;Red hair;Black hair,Yes
Red hair,ApplyEyeMakeup,Red hair ApplyEyeMakeup,"Tips for Makeup With Brown Eyes &amp; Long, Black Hair : Makeup Tutorials",ky0gfuMveBY,https://www.youtube.com/watch?v=ky0gfuMveBY,Subscribe Now: http://www.youtube.com/subscription_center?add_user=Ehowbeauty Watch More: ...,2012-12-21T12:31:34Z,265,401,3,0,Lifestyle (sociology),ApplyEyeMakeup_results.csv,Red hair;Blonde hair;Black hair,No
Blonde hair,ApplyEyeMakeup,Blonde hair ApplyEyeMakeup,How to: Makeup Techniques for an Asian Blonde : Makeup Techniques,dd7FAPAZerE,https://www.youtube.com/watch?v=dd7FAPAZerE,Subscribe Now: http://www.youtube.com/subscription_center?add_user=ehowbeauty Watch More: ...,2013-08-23T11:28:48Z,292,13894,63,7,Lifestyle (sociology),ApplyEyeMakeup_results.csv,Asian person;Blonde hair,Yes
Blonde hair,ApplyEyeMakeup,Blonde hair ApplyEyeMakeup,Beginners Eye Makeup Tutorial | Parts of the Eye | How To Apply Eyeshadow,d8bct2_ix4U,https://www.youtube.com/watch?v=d8bct2_ix4U,Beginners Eye Makeup Tutorial | Parts of the Eye | How To Apply Eyeshadow PLEASE NOTE : Due to My Chronic Illness ...,2018-10-15T19:30:00Z,243,8883685,160259,1880,Lifestyle (sociology),ApplyEyeMakeup_results.csv,Male;Female;White person;Black person;Indian person;Kid;Young person;Old person;Red hair;Blonde hair;Black hair;White hair,Yes
Blonde hair,ApplyEyeMakeup,Blonde hair ApplyEyeMakeup,How Do I Apply Eye Makeup for Daytime?,t8WYf0px064,https://www.youtube.com/watch?v=t8WYf0px064,"How Do I Apply Eye Makeup for Daytime?. Part of the series: Eye Makeup Application. When applying makeup for daytime, keep ...",2015-05-21T19:32:33Z,260,620,3,0,Lifestyle (sociology),ApplyEyeMakeup_results.csv,,No
Blonde hair,ApplyEyeMakeup,Blonde hair ApplyEyeMakeup,My Go-To Everyday Eyeshadow Look Using Only 1 Brush! | ColourPop Free to Be Quad,yvFriTVy5AM,https://www.youtube.com/watch?v=yvFriTVy5AM,FOLLOW ME! Instagram @angelabright Twitter @angelabright MY LASH LINE - THE BRIGHT LASHES http://thebrightlashes.com ...,2021-09-06T16:00:27Z,282,6767726,132980,639,Lifestyle (sociology),ApplyEyeMakeup_results.csv,Male;Female;White person;Black person;Hispanic person;Kid;Red hair;Blonde hair;Black hair;White hair,Yes
Blonde hair,ApplyEyeMakeup,Blonde hair ApplyEyeMakeup,"Tips for Makeup With Brown Eyes &amp; Long, Black Hair : Makeup Tutorials",ky0gfuMveBY,https://www.youtube.com/watch?v=ky0gfuMveBY,Subscribe Now: http://www.youtube.com/subscription_center?add_user=Ehowbeauty Watch More: ...,2012-12-21T12:31:34Z,265,401,3,0,Lifestyle (sociology),ApplyEyeMakeup_results.csv,Red hair;Blonde hair;Black hair,Yes
Black hair,ApplyEyeMakeup,Black hair ApplyEyeMakeup,"Tips for Makeup With Brown Eyes &amp; Long, Black Hair : Makeup Tutorials",ky0gfuMveBY,https://www.youtube.com/watch?v=ky0gfuMveBY,Subscribe Now: http://www.youtube.com/subscription_center?add_user=Ehowbeauty Watch More: ...,2012-12-21T12:31:34Z,265,401,3,0,Lifestyle (sociology),ApplyEyeMakeup_results.csv,Red hair;Blonde hair;Black hair,Yes
Black hair,ApplyEyeMakeup,Black hair ApplyEyeMakeup,Beginners Eye Makeup Tutorial | Parts of the Eye | How To Apply Eyeshadow,d8bct2_ix4U,https://www.youtube.com/watch?v=d8bct2_ix4U,Beginners Eye Makeup Tutorial | Parts of the Eye | How To Apply Eyeshadow PLEASE NOTE : Due to My Chronic Illness ...,2018-10-15T19:30:00Z,243,8883685,160259,1880,Lifestyle (sociology),ApplyEyeMakeup_results.csv,Male;Female;White person;Black person;Indian person;Kid;Young person;Old person;Red hair;Blonde hair;Black hair;White hair,Yes
Black hair,ApplyEyeMakeup,Black hair ApplyEyeMakeup,How to Apply Eye Makeup | Black Women Makeup,6BohF5w8Ksk,https://www.youtube.com/watch?v=6BohF5w8Ksk,Watch more How to Do Makeup for Black Women videos: ...,2013-06-23T16:54:36Z,264,43867,292,15,Lifestyle (sociology),ApplyEyeMakeup_results.csv,Female;White person;Black person;Asian person;Black hair;White hair,Yes
Black hair,ApplyEyeMakeup,Black hair ApplyEyeMakeup,HSN | Lancôme | Eyeshadow for Black Hair with Darker Complexion,AnInorgPeGo,https://www.youtube.com/watch?v=AnInorgPeGo,Shop the entire collection at HSN! http://goo.gl/BHny7Q.,2014-03-27T00:18:55Z,273,932,10,0,Lifestyle (sociology),ApplyEyeMakeup_results.csv,,No
Black hair,ApplyEyeMakeup,Black hair ApplyEyeMakeup,HSN | Lancôme | Eyeshadow for Darker Skin Tones Black Hair,djPFGRCPu2c,https://www.youtube.com/watch?v=djPFGRCPu2c,Shop the entire collection at HSN! http://goo.gl/BHny7Q.,2014-03-27T00:18:21Z,274,8948,74,5,Lifestyle (sociology),ApplyEyeMakeup_results.csv,,No
Black hair,ApplyEyeMakeup,Black hair ApplyEyeMakeup,"HOODED EYE HACK.....in 30 seconds! SAGGY, DROOPY EYELIDS INSTANTLY LIFTED!",Tz0-WsjL0MQ,https://www.youtube.com/watch?v=Tz0-WsjL0MQ,This is an easy makeup trick I like to do for my loose eyelid skin on days I don't feel like wearing a ton of eyeshadow.,2024-06-13T14:00:37Z,298,68759,2619,129,Lifestyle (sociology),ApplyEyeMakeup_results.csv,Black person;Young person;Old person;Black hair,Yes
Black hair,ApplyEyeMakeup,Black hair ApplyEyeMakeup,"How to Apply Eye Makeup on Dark, Indian Skin : Eye Makeup",VmedwZy6lc8,https://www.youtube.com/watch?v=VmedwZy6lc8,Subscribe Now: http://www.youtube.com/subscription_center?add_user=Ehowbeauty Watch More: ...,2012-08-26T13:14:59Z,252,255038,487,101,Lifestyle (sociology),ApplyEyeMakeup_results.csv,Male;Asian person;Red hair;Black hair,Yes
Black hair,ApplyEyeMakeup,Black hair ApplyEyeMakeup,How To STOP Kajal/Eyeliner from Smudging! 💯,GciNf7wcwdI,https://www.youtube.com/watch?v=GciNf7wcwdI,"In this tutorial, I'm going to show you how to stop or prevent your kajal, eyeliner or eye pencil from smudging. Kajal eyeliner can ...",2023-05-11T13:30:05Z,281,6028116,27534,414,Lifestyle (sociology),ApplyEyeMakeup_results.csv,Male;White person;Black person;Indian person;Asian person;Kid;Red hair;Black hair;White hair,Yes
