video_name,count_white,count_asian,count_black,count_middle_eastern,count_indian,count_hispanic,count_unknown,final
v_Basketball_g22_c01,3,7,39,0,0,1,0,black
v_Basketball_g23_c01.,8,1,22,5,0,14,0,black
v_Basketball_g24_c01,5,0,22,3,0,20,0,black
v_Basketball_g25_c01,10,0,23,0,1,11,5,black
v_Basketball_g26_c01,0,5,2,3,33,1,6,indian
v_Basketball_g27_c01,0,0,44,0,0,5,1,black
v_Basketball_g28_c01,2,3,43,1,0,0,1,black
v_Basketball_g29_c01,2,2,40,1,0,5,0,black
v_Basketball_g30_c01,2,14,4,13,0,16,1,hispanic
v_Basketball_g31_c01,2,10,6,11,11,8,2,middle eastern
v_Basketball_g32_c01,4,2,38,2,0,4,0,black
v_Basketball_g33_c01,6,0,44,0,0,0,0,black
v_Basketball_g34_c01.,18,1,31,0,0,0,0,black
v_Basketball_g35_c01,0,11,22,4,2,7,4,black
v_Basketball_g36_c01,3,0,43,0,0,0,4,black
v_Basketball_g37_c01,2,5,35,3,0,3,2,black
v_Basketball_g38_c01,0,5,38,1,0,0,6,black
v_Basketball_g39_c01,20,0,2,4,0,3,21,white
v_Basketball_g40_c01,1,1,41,5,1,0,1,black
v_Basketball_g41_c01,36,0,11,2,0,1,0,white
v_Basketball_g42_c01,1,1,23,5,0,20,0,black
v_Basketball_g43_c01.,28,1,19,2,0,0,0,white
v_Basketball_g44_c01,17,1,23,0,0,5,4,black
v_Basketball_g45_c01,7,3,35,0,0,3,2,black
v_Basketball_g46_c01.,0,3,33,11,1,1,1,black
v_Basketball_g47_c01.,4,1,40,0,2,2,1,black
v_Basketball_g48_c01.,24,16,10,0,0,0,0,white
v_Basketball_g49_c01,29,2,18,0,0,1,0,white
v_Basketball_g50_c01,0,4,34,4,6,2,0,black
v_Basketball_g51_c01,34,2,9,2,0,1,2,white
v_Basketball_g52_c01,20,0,2,4,0,3,21,white
v_BasketballDunk_g01_c01,2,0,47,0,0,1,0,black
v_BasketballDunk_g02_c01,5,0,45,0,0,0,0,black
v_BasketballDunk_g03_c01,10,0,40,0,0,0,0,black
v_BasketballDunk_g04_c01,31,5,11,2,0,0,1,white
v_BasketballDunk_g05_c01,0,4,36,4,1,0,5,black
v_BasketballDunk_g06_c01,0,2,37,1,0,3,7,black
v_BasketballDunk_g07_c01,24,4,4,0,0,13,5,white
v_BasketballDunk_g08_c01,1,2,17,0,0,13,17,black
v_BasketballDunk_g09_c01,0,1,46,0,1,2,0,black
v_BasketballDunk_g10_c01,15,0,29,5,0,1,0,black
v_BasketballDunk_g11_c01,29,6,3,0,0,11,1,white
v_BasketballDunk_g12_c01,21,3,19,3,0,4,0,white
v_BasketballDunk_g13_c01,21,1,27,0,0,1,0,black
v_BasketballDunk_g14_c01,12,4,27,1,0,4,2,black
v_BasketballDunk_g15_c01.,35,0,2,1,0,6,6,white
v_BasketballDunk_g16_c01,3,13,16,0,11,6,1,black
v_BasketballDunk_g17_c01,12,3,34,0,0,0,1,black
v_BasketballDunk_g18_c01,16,1,25,4,0,3,1,black
v_BasketballDunk_g19_c01,9,0,39,0,0,1,1,black
v_BasketballDunk_g20_c01,4,3,37,1,0,4,1,black
v_BasketballDunk_g21_c01,11,1,34,1,0,2,1,black
v_BasketballDunk_g22_c01,17,4,19,2,0,5,3,black
v_BasketballDunk_g23_c01,36,4,10,0,0,0,0,white
v_BasketballDunk_g24_c01,0,3,35,12,0,0,0,black
v_BasketballDunk_g25_c01,0,11,22,4,2,7,4,black
v_BasketballDunk_g26_c01,2,5,35,3,0,3,2,black
v_BasketballDunk_g27_c01,0,2,48,0,0,0,0,black
v_BasketballDunk_g28_c01,0,5,38,1,0,0,6,black
v_BasketballDunk_g29_c01,13,34,3,0,0,0,0,asian
v_BasketballDunk_g30_c01,28,4,2,1,0,6,9,white
v_BasketballDunk_g31_c01,37,1,5,3,0,4,0,white
v_BasketballDunk_g32_c01,7,3,35,0,0,3,2,black
v_BasketballDunk_g33_c01,9,7,28,3,0,3,0,black
v_BasketballDunk_g34_c01,0,0,47,0,0,3,0,black
v_BasketballDunk_g35_c01,17,4,28,0,0,1,0,black
v_BasketballDunk_g36_c01,1,4,43,0,0,2,0,black
v_BasketballDunk_g37_c01,8,0,37,4,0,0,1,black
v_BenchPress_g01_c01,0,7,19,0,0,24,0,hispanic
v_BenchPress_g02_c01,0,14,3,1,2,23,7,hispanic
v_BenchPress_g03_c01,3,7,0,1,0,38,1,hispanic
v_BenchPress_g04_c01,26,2,0,1,0,15,6,white
v_BenchPress_g05_c01,7,5,6,7,1,7,17,white
v_BenchPress_g06_c01,36,0,4,2,0,2,6,white
v_BenchPress_g07_c01,5,27,1,3,0,12,2,asian
v_BenchPress_g08_c01,0,31,1,1,0,16,1,asian
v_BenchPress_g09_c01.,4,7,4,5,17,12,1,indian
v_BenchPress_g10_c01,40,0,1,1,0,7,1,white
v_BenchPress_g11_c01,33,1,0,2,0,11,3,white
v_BenchPress_g12_c01.,16,29,0,1,0,2,2,asian
v_BenchPress_g13_c01,0,0,1,21,1,27,0,hispanic
v_BenchPress_g14_c01.,22,15,0,12,0,1,0,white
v_BenchPress_g15_c01.,4,5,1,8,0,26,6,hispanic
v_BenchPress_g16_c01,1,8,0,20,18,0,3,middle eastern
v_BenchPress_g17_c01,19,0,14,12,1,3,1,white
v_BenchPress_g18_c01.,2,4,20,10,0,11,3,black
v_BenchPress_g19_c01,5,23,2,4,0,10,6,asian
v_BenchPress_g20_c01,0,14,1,0,0,18,17,hispanic
v_BenchPress_g21_c01,5,0,0,30,0,12,3,middle eastern
v_BenchPress_g22_c01.,0,0,0,50,0,0,0,middle eastern
v_BenchPress_g23_c01.,22,3,7,3,0,7,8,white
v_BenchPress_g24_c01,6,0,0,39,0,4,1,middle eastern
v_BenchPress_g25_c01.,9,2,1,2,0,36,0,hispanic
v_BenchPress_g26_c01,5,1,39,1,1,3,0,black
v_BenchPress_g27_c01,2,4,3,31,0,1,9,middle eastern
v_BenchPress_g28_c01,40,6,1,0,0,1,2,white
v_BenchPress_g29_c01,11,0,0,0,0,39,0,hispanic
v_BenchPress_g30_c01,0,40,0,4,0,4,2,asian
v_BenchPress_g31_c01.,8,0,35,3,0,0,4,black
v_BenchPress_g32_c01.,26,1,3,0,0,8,12,white
v_BenchPress_g33_c01,0,0,39,1,0,9,1,black
v_BenchPress_g34_c01,0,5,4,7,24,5,5,indian
v_BenchPress_g35_c01,44,3,1,1,0,0,1,white
v_BenchPress_g36_c01,0,4,9,0,0,30,7,hispanic
v_BenchPress_g37_c01,11,3,2,7,0,14,13,hispanic
v_BenchPress_g38_c01,9,3,17,6,0,13,2,black
v_BenchPress_g39_c01,50,0,0,0,0,0,0,white
v_BenchPress_g40_c01,2,1,32,1,1,10,3,black
v_BenchPress_g41_c01,7,2,0,4,0,34,3,hispanic
v_BenchPress_g42_c01.,21,1,11,3,0,8,6,white
v_BenchPress_g43_c01,29,4,6,0,0,9,2,white
v_BenchPress_g44_c01.,20,7,4,7,0,11,1,white
v_BenchPress_g45_c01.,17,2,1,0,0,16,14,white
v_BenchPress_g46_c01,4,1,0,1,0,44,0,hispanic
v_BenchPress_g47_c01,3,0,5,0,0,6,36,unknown
v_BenchPress_g48_c01,1,20,6,0,0,0,23,asian
v_BenchPress_g49_c01,8,9,1,8,0,6,18,asian
v_BenchPress_g50_c01,24,0,0,3,0,14,9,white
v_BenchPress_g51_c01,1,1,0,0,0,48,0,hispanic
v_BenchPress_g52_c01,2,0,22,1,1,5,19,black
v_BenchPress_g53_c01.,9,2,5,2,0,7,25,unknown
v_BenchPress_g54_c01.,19,0,3,3,0,21,4,hispanic
v_BenchPress_g55_c01,6,4,5,18,6,10,1,middle eastern
v_BenchPress_g56_c01,9,18,2,7,0,12,2,asian
v_BenchPress_g57_c01,50,0,0,0,0,0,0,white
v_BenchPress_g58_c01,23,10,0,7,0,7,3,white
v_Biking_g01_c01,33,1,2,0,0,4,10,white
v_Biking_g02_c01,1,0,0,2,3,8,36,unknown
v_Biking_g03_c01,37,4,9,0,0,0,0,white
v_Biking_g04_c01,20,1,4,2,0,9,14,white
v_Biking_g05_c01,17,1,25,0,0,1,6,black
v_Biking_g06_c01,0,0,0,50,0,0,0,middle eastern
v_Biking_g07_c01.,16,0,6,3,3,14,8,white
v_Biking_g08_c01,34,3,2,0,0,3,8,white
v_Biking_g09_c01,0,17,8,0,1,7,17,asian
v_Biking_g10_c01,4,1,6,3,0,36,0,hispanic
v_Biking_g11_c01,26,0,1,4,2,11,6,white
v_Biking_g12_c01,8,1,27,0,0,9,5,black
v_Biking_g13_c01,22,4,11,0,0,4,9,white
v_Biking_g14_c01.,3,0,9,38,0,0,0,middle eastern
v_Biking_g15_c01.,2,1,29,0,0,7,11,black
v_Biking_g16_c01.,2,0,48,0,0,0,0,black
v_Biking_g17_c01,3,4,0,1,1,14,27,unknown
v_Biking_g18_c01.,0,4,2,1,42,0,1,indian
v_Biking_g19_c01.,3,0,2,0,0,5,40,unknown
v_Biking_g20_c01,9,0,3,0,0,36,2,hispanic
v_Biking_g21_c01.,50,0,0,0,0,0,0,white
v_Biking_g22_c01,1,3,7,5,31,1,2,indian
v_Biking_g23_c01,0,9,14,0,0,3,24,black
v_Biking_g24_c01.,4,10,6,3,10,8,9,asian
v_Biking_g25_c01.,3,1,2,1,0,43,0,hispanic
v_Biking_g26_c01,3,4,9,0,0,25,9,hispanic
v_Biking_g27_c01.,0,10,2,0,0,31,7,hispanic
v_Biking_g28_c01,9,10,2,1,0,27,1,hispanic
v_Biking_g29_c01,2,5,3,0,0,2,38,unknown
v_Biking_g30_c01,11,0,2,0,0,10,27,unknown
v_Biking_g31_c01.,21,0,29,0,0,0,0,black
v_Biking_g32_c01.,26,2,0,0,0,13,9,white
v_Biking_g33_c01,35,7,1,0,0,3,4,white
v_Biking_g34_c01,1,8,5,36,0,0,0,middle eastern
v_Biking_g35_c01.,2,2,10,2,2,7,25,unknown
v_Biking_g36_c01,7,0,43,0,0,0,0,black
v_Biking_g37_c01.,18,0,17,3,0,0,12,white
v_Biking_g38_c01,16,0,25,0,0,5,4,black
v_Biking_g39_c01,5,0,0,2,0,40,3,hispanic
v_Biking_g40_c01,2,0,4,0,0,8,36,unknown
v_Biking_g41_c01,8,1,2,4,0,35,0,hispanic
v_Biking_g42_c01,19,3,9,2,0,8,9,white
v_Biking_g43_c01,4,1,28,4,2,8,3,black
v_Biking_g44_c01.,0,2,4,0,4,40,0,hispanic
v_Biking_g45_c01,20,1,13,4,0,9,3,white
v_Biking_g46_c01.,4,0,2,1,0,4,39,unknown
v_Biking_g47_c01,35,0,11,1,0,3,0,white
v_Biking_g48_c01.,5,0,8,1,0,21,15,hispanic
v_Biking_g49_c01,24,1,11,1,0,3,10,white
v_Biking_g50_c01,1,6,9,0,1,22,11,hispanic
v_Biking_g51_c01.,5,1,0,2,0,1,41,unknown
v_Biking_g52_c01.,14,1,3,1,0,4,27,unknown
v_Biking_g53_c01,24,1,14,2,0,7,2,white
v_Biking_g54_c01,4,4,2,19,3,6,12,middle eastern
v_Biking_g55_c01,11,1,6,0,0,0,32,unknown
v_Biking_g56_c01,10,1,5,3,1,21,9,hispanic
v_Biking_g57_c01,0,5,2,28,1,5,9,middle eastern
v_Biking_g58_c01.,16,4,3,3,0,8,16,white
v_Biking_g59_c01,5,1,6,0,2,10,26,unknown
v_Biking_g60_c01,1,0,49,0,0,0,0,black
v_Biking_g61_c01,14,1,19,0,0,10,6,black
v_Biking_g62_c01,37,0,2,2,0,1,8,white
v_Biking_g63_c01,9,6,0,2,0,19,14,hispanic
v_Biking_g64_c01.,6,10,0,0,0,13,21,hispanic
v_Biking_g65_c01,3,0,3,0,1,1,42,unknown
v_Biking_g66_c01.,13,1,35,0,0,1,0,black
v_Biking_g67_c01.,5,11,21,3,0,2,8,black
v_Biking_g68_c01,10,0,38,0,0,2,0,black
v_Biking_g69_c01.,1,6,1,27,8,7,0,middle eastern
v_Biking_g70_c01,0,0,2,39,2,4,3,middle eastern
v_Billiards_g01_c01,3,1,39,0,0,2,5,black
v_Billiards_g02_c01.,4,40,1,1,0,0,4,asian
v_Billiards_g03_c01.,13,4,3,0,0,8,22,white
v_Billiards_g04_c01,0,0,50,0,0,0,0,black
v_Billiards_g05_c01.,4,4,18,0,0,2,22,black
v_Billiards_g06_c01.,2,1,40,0,0,4,3,black
v_Billiards_g07_c01,0,5,44,1,0,0,0,black
v_Billiards_g08_c01,1,8,21,12,1,4,3,black
v_Billiards_g09_c01,0,24,20,0,0,0,6,asian
v_Billiards_g10_c01,7,3,2,0,0,26,12,hispanic
v_Billiards_g11_c01,4,1,6,3,0,36,0,hispanic
v_Billiards_g12_c01.,0,38,8,0,1,0,3,asian
v_Billiards_g13_c01,1,44,2,0,0,2,1,asian
v_Billiards_g14_c01.,0,17,12,1,7,3,10,asian
v_Billiards_g15_c01,26,1,15,6,0,2,0,white
v_Billiards_g16_c01,0,38,6,2,2,0,2,asian
v_Billiards_g17_c01,18,20,4,1,0,0,7,asian
v_Billiards_g18_c01,3,45,2,0,0,0,0,asian
v_Billiards_g19_c01,6,22,15,2,0,1,4,asian
v_Billiards_g20_c01,6,36,2,0,0,3,3,asian
v_Billiards_g21_c01.,39,0,5,0,0,3,3,white
v_Billiards_g22_c01,0,15,19,0,0,0,16,black
v_Billiards_g23_c01,12,4,2,7,0,7,18,white
v_Billiards_g24_c01.,12,5,7,3,0,5,18,white
v_Billiards_g25_c01.,11,0,33,1,0,4,1,black
v_Billiards_g26_c01.,6,1,39,0,0,0,4,black
v_Billiards_g27_c01,6,3,2,1,0,38,0,hispanic
v_Billiards_g28_c01.,7,17,13,0,0,0,13,asian
v_Billiards_g29_c01,7,1,39,0,0,0,3,black
v_Billiards_g30_c01,0,46,0,0,0,0,4,asian
v_Billiards_g31_c01,13,2,12,2,0,5,16,white
v_Billiards_g32_c01,0,20,2,0,0,27,1,hispanic
v_Billiards_g33_c01,35,7,2,0,0,4,2,white
v_Billiards_g34_c01,0,0,0,44,6,0,0,middle eastern
v_Billiards_g35_c01,1,24,5,2,0,0,18,asian
v_Billiards_g36_c01,0,27,18,5,0,0,0,asian
v_Billiards_g37_c01,20,0,30,0,0,0,0,black
v_Billiards_g38_c01,1,2,11,0,0,0,36,unknown
v_Billiards_g39_c01,0,2,44,0,0,0,4,black
v_Billiards_g40_c01,46,0,3,0,0,1,0,white
v_Billiards_g41_c01,0,43,0,5,0,1,1,asian
v_Billiards_g42_c01,1,2,19,0,0,28,0,hispanic
v_Billiards_g43_c01,39,0,11,0,0,0,0,white
v_Billiards_g44_c01,30,1,4,0,1,8,6,white
v_Billiards_g45_c01,0,3,36,3,4,1,3,black
v_Billiards_g46_c01,1,0,44,2,3,0,0,black
v_Billiards_g47_c01,38,1,1,0,0,1,9,white
v_Billiards_g48_c01,1,10,9,3,21,0,6,indian
v_Billiards_g49_c01,0,44,6,0,0,0,0,asian
v_Billiards_g50_c01,8,13,5,6,0,8,10,asian
v_Billiards_g51_c01,14,35,1,0,0,0,0,asian
v_Billiards_g52_c01.,0,8,3,3,32,1,3,indian
v_Billiards_g53_c01,1,39,8,2,0,0,0,asian
v_Billiards_g54_c01,10,14,14,7,0,0,5,asian
v_Billiards_g55_c01,3,32,7,4,0,0,4,asian
v_Billiards_g56_c01.,5,2,0,0,0,6,37,unknown
v_Billiards_g57_c01.,7,20,13,5,1,3,1,asian
v_Billiards_g58_c01.,9,7,15,4,0,2,13,black
v_Billiards_g59_c01.,11,6,17,5,0,2,9,black
v_Billiards_g60_c01,2,8,20,6,0,4,10,black
v_Billiards_g61_c01,0,0,4,13,0,0,33,unknown
v_Billiards_g62_c01,11,8,1,0,0,22,8,hispanic
v_Billiards_g63_c01,13,4,0,0,0,30,3,hispanic
v_Billiards_g64_c01,0,15,3,13,0,15,4,asian
v_Billiards_g65_c01,8,3,3,0,0,23,13,hispanic
v_Billiards_g66_c01.,0,32,15,2,0,0,1,asian
v_Billiards_g67_c01,10,4,0,7,0,14,15,hispanic
v_Billiards_g68_c01,4,7,4,4,0,1,30,unknown
v_BlowDryHair_g01_c01,2,0,46,2,0,0,0,black
v_BlowDryHair_g02_c01,44,0,3,1,0,0,2,white
v_BlowDryHair_g03_c01,33,5,0,0,0,2,10,white
v_BlowDryHair_g04_c01,4,16,3,2,8,15,2,asian
v_BlowDryHair_g05_c01,3,9,1,6,14,16,1,hispanic
v_BlowDryHair_g06_c01,2,3,0,24,15,5,1,middle eastern
v_BlowDryHair_g07_c01,8,1,28,3,0,10,0,black
v_BlowDryHair_g08_c01,36,0,0,4,0,5,5,white
v_BlowDryHair_g09_c01.,2,11,3,16,0,18,0,hispanic
v_BlowDryHair_g10_c01,0,1,41,0,0,5,3,black
v_BlowDryHair_g11_c01.,0,42,0,0,0,0,8,asian
v_BlowDryHair_g12_c01,32,1,2,0,0,15,0,white
v_BlowDryHair_g13_c01,8,1,1,0,1,0,39,unknown
v_BlowDryHair_g14_c01.,0,4,0,38,0,7,1,middle eastern
v_BlowDryHair_g15_c01,11,0,1,2,0,36,0,hispanic
v_BlowDryHair_g16_c01,3,0,47,0,0,0,0,black
v_BlowDryHair_g17_c01,38,2,0,4,1,4,1,white
v_BlowDryHair_g18_c01.,0,0,49,0,0,1,0,black
v_BlowDryHair_g19_c01,14,19,3,1,0,11,2,asian
v_BlowDryHair_g20_c01.,12,0,0,21,0,0,17,middle eastern
v_BlowDryHair_g21_c01,0,2,43,0,0,5,0,black
v_BlowDryHair_g22_c01.,4,18,2,0,0,25,1,hispanic
v_BlowDryHair_g23_c01,13,24,0,4,0,7,2,asian
v_BlowDryHair_g24_c01,2,4,37,1,0,2,4,black
v_BlowDryHair_g25_c01,19,5,2,0,0,21,3,hispanic
v_BlowDryHair_g26_c01,0,15,1,7,25,0,2,indian
v_BlowDryHair_g27_c01,11,10,4,15,1,8,1,middle eastern
v_BlowDryHair_g28_c01,0,48,0,0,0,0,2,asian
v_BlowDryHair_g29_c01,1,0,0,0,0,32,17,hispanic
v_BlowDryHair_g30_c01,7,2,3,1,0,29,8,hispanic
v_BlowDryHair_g31_c01,1,3,2,3,0,39,2,hispanic
v_BlowDryHair_g32_c01,0,2,14,0,0,30,4,hispanic
v_BlowDryHair_g33_c01,2,5,34,0,5,1,3,black
v_BlowDryHair_g34_c01,14,1,0,0,1,26,8,hispanic
v_BlowDryHair_g35_c01,0,1,3,3,9,34,0,hispanic
v_BlowDryHair_g36_c01,50,0,0,0,0,0,0,white
v_BlowDryHair_g37_c01,1,0,43,4,0,2,0,black
v_BlowDryHair_g38_c01,0,1,48,0,0,1,0,black
v_BlowDryHair_g39_c01.,0,0,0,0,0,50,0,hispanic
v_BlowingCandles_g01_c01.,6,1,0,0,0,0,43,unknown
v_BlowingCandles_g02_c01,35,2,9,0,0,3,1,white
v_BlowingCandles_g03_c01,5,0,0,0,0,36,9,hispanic
v_BlowingCandles_g04_c01.,1,47,0,0,0,0,2,asian
v_BlowingCandles_g05_c01,0,3,6,4,0,3,34,unknown
v_BlowingCandles_g06_c01,0,21,5,0,0,1,23,asian
v_BlowingCandles_g07_c01.,0,17,1,1,4,15,12,asian
v_BlowingCandles_g08_c01,12,0,2,0,0,36,0,hispanic
v_BlowingCandles_g09_c01,0,25,1,0,0,8,16,asian
v_BlowingCandles_g10_c01,11,0,0,39,0,0,0,middle eastern
v_BlowingCandles_g11_c01,8,10,5,1,0,9,17,asian
v_BlowingCandles_g12_c01,0,18,5,0,3,14,10,asian
v_BlowingCandles_g13_c01.,19,2,4,3,0,10,12,white
v_BlowingCandles_g14_c01,2,2,0,4,0,36,6,hispanic
v_BlowingCandles_g15_c01,12,3,11,3,3,0,18,white
v_BlowingCandles_g16_c01.,0,32,0,1,0,14,3,asian
v_BlowingCandles_g17_c01,0,36,0,4,1,6,3,asian
v_BlowingCandles_g18_c01,17,0,5,1,0,6,21,white
v_BlowingCandles_g19_c01.,5,26,0,1,0,9,9,asian
v_BlowingCandles_g20_c01,0,9,0,0,33,7,1,indian
v_BlowingCandles_g21_c01,16,0,11,0,0,22,1,hispanic
v_BlowingCandles_g22_c01.,3,4,4,1,0,5,33,unknown
v_BlowingCandles_g23_c01.,12,1,1,4,0,8,24,white
v_BlowingCandles_g24_c01,6,24,0,5,0,3,12,asian
v_BlowingCandles_g25_c01,1,0,48,0,0,0,1,black
v_BlowingCandles_g26_c01,11,8,10,1,3,2,15,white
v_BlowingCandles_g27_c01,28,1,0,0,0,1,20,white
v_BlowingCandles_g28_c01,34,1,1,5,0,0,9,white
v_BlowingCandles_g29_c01,35,10,5,0,0,0,0,white
v_BlowingCandles_g30_c01,0,3,11,5,17,12,2,indian
v_BlowingCandles_g31_c01,0,7,1,2,4,35,1,hispanic
v_BlowingCandles_g32_c01,1,0,0,0,0,11,38,unknown
v_BlowingCandles_g33_c01,1,19,0,0,0,27,3,hispanic
v_BlowingCandles_g34_c01,0,0,50,0,0,0,0,black
v_BlowingCandles_g35_c01,4,0,3,1,0,2,40,unknown
v_BlowingCandles_g36_c01,40,0,0,1,0,0,9,white
v_BlowingCandles_g37_c01,0,11,1,6,27,3,2,indian
v_BlowingCandles_g38_c01.,7,1,22,1,0,18,1,black
v_BlowingCandles_g39_c01,24,1,6,0,0,1,18,white
v_BlowingCandles_g40_c01,8,2,0,0,0,21,19,hispanic
v_BlowingCandles_g41_c01.,0,0,49,1,0,0,0,black
v_BlowingCandles_g42_c01,0,15,3,4,0,2,26,unknown
v_BlowingCandles_g43_c01,11,1,4,1,0,3,30,unknown
v_BlowingCandles_g44_c01.,0,0,48,0,0,0,2,black
v_BlowingCandles_g45_c01,8,1,1,0,0,38,2,hispanic
v_BlowingCandles_g46_c01,8,0,0,0,0,36,6,hispanic
v_BlowingCandles_g47_c01,0,28,0,0,1,3,18,asian
v_BlowingCandles_g48_c01,10,1,2,0,0,5,32,unknown
v_BlowingCandles_g49_c01,26,2,0,1,0,16,5,white
v_BlowingCandles_g50_c01,42,0,3,0,0,0,5,white
v_BlowingCandles_g51_c01,0,7,1,4,34,3,1,indian
v_BlowingCandles_g52_c01,12,12,7,5,0,4,10,white
v_BlowingCandles_g53_c01,14,0,28,1,0,6,1,black
v_BlowingCandles_g54_c01.,0,0,0,0,0,50,0,hispanic
v_BlowingCandles_g55_c01,32,3,0,5,0,3,7,white
v_BlowingCandles_g56_c01.,1,16,5,2,19,3,4,indian
v_BlowingCandles_g57_c01,0,45,0,0,0,0,5,asian
v_BlowingCandles_g58_c01.,0,3,0,20,0,9,18,middle eastern
v_BlowingCandles_g59_c01.,0,28,1,19,1,1,0,asian
v_BodyWeightSquats_g01_c01,1,3,45,0,0,0,1,black
v_BodyWeightSquats_g02_c01.,0,40,0,0,0,5,5,asian
v_BodyWeightSquats_g03_c01,50,0,0,0,0,0,0,white
v_BodyWeightSquats_g04_c01.,0,12,1,0,32,5,0,indian
v_BodyWeightSquats_g05_c01,3,3,0,9,4,30,1,hispanic
v_BodyWeightSquats_g06_c01,0,47,0,0,1,2,0,asian
v_BodyWeightSquats_g07_c01.,47,1,0,0,0,0,2,white
v_BodyWeightSquats_g08_c01,2,37,0,0,0,2,9,asian
v_BodyWeightSquats_g09_c01,6,4,0,1,0,32,7,hispanic
v_BodyWeightSquats_g10_c01,18,5,2,11,0,11,3,white
v_BodyWeightSquats_g11_c01,6,24,4,4,0,12,0,asian
v_BodyWeightSquats_g12_c01,0,4,2,15,25,4,0,indian
v_BodyWeightSquats_g13_c01,32,9,0,6,0,2,1,white
v_BodyWeightSquats_g14_c01.,0,1,28,0,0,19,2,black
v_BodyWeightSquats_g15_c01,2,0,0,11,0,36,1,hispanic
v_BodyWeightSquats_g16_c01.,16,23,0,6,0,3,2,asian
v_BodyWeightSquats_g17_c01.,34,0,0,16,0,0,0,white
v_BodyWeightSquats_g18_c01,3,18,4,0,0,23,2,hispanic
v_BodyWeightSquats_g19_c01,0,0,50,0,0,0,0,black
v_BodyWeightSquats_g20_c01,0,0,0,48,0,2,0,middle eastern
v_BodyWeightSquats_g21_c01.,0,18,1,21,8,2,0,middle eastern
v_BodyWeightSquats_g22_c01.,7,11,8,1,0,22,1,hispanic
v_BodyWeightSquats_g23_c01,4,2,4,33,0,5,2,middle eastern
v_BodyWeightSquats_g24_c01.,13,8,3,0,0,9,17,white
v_BodyWeightSquats_g25_c01,1,27,3,16,0,3,0,asian
v_BodyWeightSquats_g26_c01,5,0,20,4,7,0,14,black
v_BodyWeightSquats_g27_c01,0,6,9,22,0,0,13,middle eastern
v_BodyWeightSquats_g28_c01.,6,18,0,5,0,21,0,hispanic
v_BodyWeightSquats_g29_c01,37,0,0,0,0,0,13,white
v_BodyWeightSquats_g30_c01,0,7,35,1,0,5,2,black
v_BodyWeightSquats_g31_c01,0,47,0,0,0,3,0,asian
v_BodyWeightSquats_g32_c01,48,0,0,0,0,2,0,white
v_BodyWeightSquats_g33_c01,0,17,1,0,0,32,0,hispanic
v_BodyWeightSquats_g34_c01,0,1,26,20,0,0,3,black
v_BodyWeightSquats_g35_c01,0,0,2,9,38,1,0,indian
v_BodyWeightSquats_g36_c01.,6,4,0,0,0,40,0,hispanic
v_BodyWeightSquats_g37_c01,6,36,2,0,2,0,4,asian
v_BodyWeightSquats_g38_c01.,0,27,18,0,0,5,0,asian
v_BodyWeightSquats_g39_c01,6,24,2,12,5,0,1,asian
v_BodyWeightSquats_g40_c01.,24,2,5,7,0,5,7,white
v_BodyWeightSquats_g41_c01,0,3,6,3,29,0,9,indian
v_BodyWeightSquats_g42_c01,31,0,0,0,2,11,6,white
v_BodyWeightSquats_g43_c01,49,0,1,0,0,0,0,white
v_BodyWeightSquats_g44_c01,12,4,2,1,0,13,18,hispanic
v_BodyWeightSquats_g45_c01,3,2,1,1,0,20,23,hispanic
v_BodyWeightSquats_g46_c01.,19,15,1,2,0,12,1,white
v_BodyWeightSquats_g47_c01,3,0,12,0,0,34,1,hispanic
v_BodyWeightSquats_g48_c01.,33,2,4,6,0,3,2,white
v_BodyWeightSquats_g49_c01,40,4,0,2,0,0,4,white
v_BodyWeightSquats_g50_c01,1,9,0,39,0,0,1,middle eastern
v_BodyWeightSquats_g51_c01.,9,26,1,1,9,4,0,asian
v_BodyWeightSquats_g52_c01,42,0,2,0,0,0,6,white
v_BodyWeightSquats_g53_c01,6,1,12,4,1,12,14,black
v_BodyWeightSquats_g54_c01,0,0,4,38,8,0,0,middle eastern
v_BodyWeightSquats_g55_c01,27,3,0,5,0,9,6,white
v_BodyWeightSquats_g56_c01,17,0,0,31,0,2,0,middle eastern
v_BodyWeightSquats_g57_c01,3,4,0,24,0,19,0,middle eastern
v_BodyWeightSquats_g58_c01,4,0,3,0,0,18,25,unknown
v_BodyWeightSquats_g59_c01,19,11,1,0,1,14,4,white
v_BodyWeightSquats_g60_c01,0,0,1,8,0,41,0,hispanic
v_BodyWeightSquats_g61_c01.,4,3,17,5,0,6,15,black
v_Bowling_g01_c01.,9,1,5,0,27,0,8,indian
v_Bowling_g02_c01.,0,2,1,1,46,0,0,indian
v_Bowling_g03_c01,1,45,1,1,0,2,0,asian
v_Bowling_g04_c01,3,15,6,5,0,10,11,asian
v_Bowling_g05_c01,2,9,7,1,0,12,19,hispanic
v_Bowling_g06_c01,37,4,3,1,0,1,4,white
v_Bowling_g07_c01,13,8,11,0,1,15,2,hispanic
v_Bowling_g08_c01,5,0,1,0,0,43,1,hispanic
v_Bowling_g09_c01,17,22,2,3,0,3,3,asian
v_Bowling_g100_c01,0,0,41,1,4,4,0,black
v_Bowling_g101_c01,1,0,5,1,43,0,0,indian
v_Bowling_g102_c01,21,1,2,1,0,15,10,white
v_Bowling_g103_c01,28,3,13,0,0,1,5,white
