video_name,count_white,count_asian,count_black,count_middle_eastern,count_indian,count_hispanic,final,category
v_IceDancing_g02_c03,1,0,1,0,0,3,hispanic,IceDancing
v_IceDancing_g02_c04,0,2,0,0,0,3,hispanic,IceDancing
v_IceDancing_g03_c03,0,1,1,0,0,3,hispanic,IceDancing
v_IceDancing_g03_c05,0,1,1,0,0,3,hispanic,IceDancing
v_IceDancing_g04_c06,0,0,2,2,0,1,black,IceDancing
v_IceDancing_g05_c03,0,1,2,0,0,2,black,IceDancing
v_IceDancing_g05_c04,0,2,3,0,0,0,black,IceDancing
v_IceDancing_g05_c05,0,1,2,1,0,1,black,IceDancing
v_IceDancing_g06_c03,0,1,4,0,0,0,black,IceDancing
v_IceDancing_g07_c01,0,1,3,0,0,1,black,IceDancing
v_IceDancing_g07_c02,0,2,2,0,0,1,asian,IceDancing
v_IceDancing_g07_c03,0,0,3,0,0,2,black,IceDancing
v_IceDancing_g07_c04,0,3,2,0,0,0,asian,IceDancing
v_IceDancing_g08_c06,0,2,2,0,0,1,asian,IceDancing
v_IceDancing_g09_c01,0,1,0,0,0,4,hispanic,IceDancing
v_IceDancing_g09_c02,0,0,4,0,0,1,black,IceDancing
v_IceDancing_g09_c03,0,0,0,1,0,4,hispanic,IceDancing
v_IceDancing_g09_c06,0,0,3,0,0,2,black,IceDancing
v_IceDancing_g10_c03,0,4,1,0,0,0,asian,IceDancing
v_IceDancing_g10_c04,0,2,1,0,0,2,asian,IceDancing
v_IceDancing_g10_c06,0,3,2,0,0,0,asian,IceDancing
v_IceDancing_g11_c01,2,0,3,0,0,0,black,IceDancing
v_IceDancing_g12_c01,1,1,3,0,0,0,black,IceDancing
v_IceDancing_g12_c02,1,1,3,0,0,0,black,IceDancing
v_IceDancing_g14_c02,0,3,1,0,0,1,asian,IceDancing
v_IceDancing_g14_c03,0,4,1,0,0,0,asian,IceDancing
v_IceDancing_g14_c06,0,2,0,0,0,3,hispanic,IceDancing
v_IceDancing_g15_c01,0,1,3,0,0,1,black,IceDancing
v_IceDancing_g15_c03,0,1,1,2,0,1,middle_eastern,IceDancing
v_IceDancing_g16_c01,0,0,2,3,0,0,middle_eastern,IceDancing
v_IceDancing_g17_c01,0,4,1,0,0,0,asian,IceDancing
v_IceDancing_g18_c01,1,1,1,0,0,2,hispanic,IceDancing
v_IceDancing_g18_c02,1,0,0,0,2,2,indian,IceDancing
v_IceDancing_g18_c05,2,1,0,0,0,2,white,IceDancing
v_IceDancing_g19_c07,1,1,3,0,0,0,black,IceDancing
v_IceDancing_g20_c01,0,2,2,0,0,1,asian,IceDancing
v_IceDancing_g20_c03,0,2,2,0,0,1,asian,IceDancing
v_IceDancing_g21_c03,2,2,1,0,0,0,white,IceDancing
v_IceDancing_g21_c04,1,2,2,0,0,0,asian,IceDancing
v_IceDancing_g21_c06,4,0,1,0,0,0,white,IceDancing
v_IceDancing_g22_c01,0,1,0,1,0,3,hispanic,IceDancing
v_IceDancing_g22_c05,0,2,1,0,0,2,asian,IceDancing
v_IceDancing_g22_c07,0,0,2,0,0,3,hispanic,IceDancing
v_IceDancing_g23_c01,0,0,2,0,0,3,hispanic,IceDancing
v_IceDancing_g23_c06,0,1,1,0,0,3,hispanic,IceDancing
v_IceDancing_g23_c07,0,1,1,0,0,3,hispanic,IceDancing
v_IceDancing_g25_c01,0,1,3,0,0,1,black,IceDancing
v_IceDancing_g25_c03,0,0,2,0,0,3,hispanic,IceDancing
v_IceDancing_g25_c05,1,0,2,0,0,2,black,IceDancing
v_IceDancing_g25_c06,0,0,5,0,0,0,black,IceDancing
v_JavelinThrow_g01_c02,0,0,1,3,0,1,middle_eastern,JavelinThrow
v_JavelinThrow_g01_c03,2,2,1,0,0,0,white,JavelinThrow
v_JavelinThrow_g03_c02,2,0,2,0,0,1,white,JavelinThrow
v_JavelinThrow_g03_c03,3,0,2,0,0,0,white,JavelinThrow
v_JavelinThrow_g04_c03,2,1,1,0,0,1,white,JavelinThrow
v_JavelinThrow_g05_c01,5,0,0,0,0,0,white,JavelinThrow
v_JavelinThrow_g05_c05,4,0,1,0,0,0,white,JavelinThrow
v_JavelinThrow_g05_c06,5,0,0,0,0,0,white,JavelinThrow
v_JavelinThrow_g07_c04,0,0,5,0,0,0,black,JavelinThrow
v_JavelinThrow_g07_c05,2,0,3,0,0,0,black,JavelinThrow
v_JavelinThrow_g08_c02,3,0,2,0,0,0,white,JavelinThrow
v_JavelinThrow_g08_c04,4,0,0,0,1,0,white,JavelinThrow
v_JavelinThrow_g09_c01,2,0,1,0,1,1,white,JavelinThrow
v_JavelinThrow_g11_c01,0,5,0,0,0,0,asian,JavelinThrow
v_JavelinThrow_g11_c03,5,0,0,0,0,0,white,JavelinThrow
v_JavelinThrow_g11_c04,2,0,0,0,3,0,indian,JavelinThrow
v_JavelinThrow_g11_c05,5,0,0,0,0,0,white,JavelinThrow
v_JavelinThrow_g12_c01,3,0,2,0,0,0,white,JavelinThrow
v_JavelinThrow_g12_c03,5,0,0,0,0,0,white,JavelinThrow
v_JavelinThrow_g13_c01,0,0,4,0,1,0,black,JavelinThrow
v_JavelinThrow_g13_c04,3,0,1,0,1,0,white,JavelinThrow
v_JavelinThrow_g14_c01,0,0,5,0,0,0,black,JavelinThrow
v_JavelinThrow_g14_c02,1,0,4,0,0,0,black,JavelinThrow
v_JavelinThrow_g15_c05,1,1,0,0,1,2,hispanic,JavelinThrow
v_JavelinThrow_g17_c04,4,0,1,0,0,0,white,JavelinThrow
v_JavelinThrow_g18_c01,3,0,1,0,0,1,white,JavelinThrow
v_JavelinThrow_g18_c04,4,0,1,0,0,0,white,JavelinThrow
v_JavelinThrow_g19_c01,4,0,0,0,1,0,white,JavelinThrow
v_JavelinThrow_g19_c02,3,0,0,0,2,0,white,JavelinThrow
v_JavelinThrow_g20_c03,2,0,3,0,0,0,black,JavelinThrow
v_JavelinThrow_g21_c02,4,0,1,0,0,0,white,JavelinThrow
v_JavelinThrow_g21_c03,5,0,0,0,0,0,white,JavelinThrow
v_JavelinThrow_g22_c04,3,1,1,0,0,0,white,JavelinThrow
v_JavelinThrow_g23_c01,1,1,3,0,0,0,black,JavelinThrow
v_JavelinThrow_g23_c05,1,2,2,0,0,0,asian,JavelinThrow
v_JavelinThrow_g24_c01,1,2,0,0,2,0,asian,JavelinThrow
v_JavelinThrow_g24_c03,4,0,0,0,1,0,white,JavelinThrow
v_JavelinThrow_g24_c05,4,0,0,1,0,0,white,JavelinThrow
v_JavelinThrow_g25_c03,1,3,1,0,0,0,asian,JavelinThrow
v_JugglingBalls_g06_c04,0,0,0,1,3,1,indian,JugglingBalls
v_JugglingBalls_g06_c05,0,0,0,2,3,0,indian,JugglingBalls
v_JugglingBalls_g06_c06,0,0,0,0,3,2,indian,JugglingBalls
v_JugglingBalls_g07_c01,0,0,1,2,0,2,middle_eastern,JugglingBalls
v_JugglingBalls_g07_c04,1,2,0,0,0,2,asian,JugglingBalls
v_JugglingBalls_g07_c06,1,1,0,1,0,2,hispanic,JugglingBalls
v_JugglingBalls_g10_c01,2,1,1,0,0,1,white,JugglingBalls
v_JugglingBalls_g10_c03,2,1,2,0,0,0,white,JugglingBalls
v_JugglingBalls_g11_c01,4,0,0,0,0,1,white,JugglingBalls
v_JugglingBalls_g19_c03,2,0,0,0,0,3,hispanic,JugglingBalls
v_JugglingBalls_g20_c02,2,2,0,0,0,1,white,JugglingBalls
v_JugglingBalls_g20_c04,1,2,0,0,0,2,asian,JugglingBalls
v_JugglingBalls_g22_c02,1,0,4,0,0,0,black,JugglingBalls
v_JugglingBalls_g22_c06,1,0,3,0,0,1,black,JugglingBalls
v_JumpRope_g02_c02,0,0,1,0,0,4,hispanic,JumpRope
v_JumpRope_g02_c03,1,0,0,0,0,4,hispanic,JumpRope
v_JumpRope_g02_c07,2,0,0,0,0,3,hispanic,JumpRope
v_JumpRope_g03_c03,1,1,2,0,0,1,black,JumpRope
v_JumpRope_g04_c02,1,2,1,0,0,1,asian,JumpRope
v_JumpRope_g04_c05,2,1,2,0,0,0,white,JumpRope
v_JumpRope_g04_c06,2,1,2,0,0,0,white,JumpRope
v_JumpRope_g04_c07,3,0,2,0,0,0,white,JumpRope
v_JumpRope_g07_c03,0,2,2,0,0,1,asian,JumpRope
v_JumpRope_g07_c04,0,3,2,0,0,0,asian,JumpRope
v_JumpRope_g09_c03,1,2,0,0,0,2,asian,JumpRope
v_JumpRope_g09_c06,1,2,0,0,0,2,asian,JumpRope
v_JumpRope_g11_c02,0,1,4,0,0,0,black,JumpRope
v_JumpRope_g11_c03,1,1,3,0,0,0,black,JumpRope
v_JumpRope_g11_c05,1,0,4,0,0,0,black,JumpRope
v_JumpRope_g14_c01,1,3,1,0,0,0,asian,JumpRope
v_JumpRope_g15_c03,0,0,0,3,0,2,middle_eastern,JumpRope
v_JumpRope_g15_c05,0,3,2,0,0,0,asian,JumpRope
v_JumpRope_g15_c06,1,0,0,4,0,0,middle_eastern,JumpRope
v_JumpRope_g18_c01,2,3,0,0,0,0,asian,JumpRope
v_JumpRope_g18_c02,0,5,0,0,0,0,asian,JumpRope
v_JumpRope_g18_c03,0,5,0,0,0,0,asian,JumpRope
v_JumpRope_g23_c01,2,0,0,1,0,2,white,JumpRope
v_JumpRope_g23_c02,1,2,0,2,0,0,asian,JumpRope
v_JumpingJack_g01_c04,1,3,1,0,0,0,asian,JumpingJack
v_JumpingJack_g01_c05,0,5,0,0,0,0,asian,JumpingJack
v_JumpingJack_g01_c06,0,3,2,0,0,0,asian,JumpingJack
v_JumpingJack_g04_c02,2,0,1,0,0,2,white,JumpingJack
v_JumpingJack_g04_c03,2,2,1,0,0,0,white,JumpingJack
v_JumpingJack_g05_c02,0,0,5,0,0,0,black,JumpingJack
v_JumpingJack_g05_c03,1,0,3,0,0,1,black,JumpingJack
v_JumpingJack_g05_c05,2,1,0,1,0,1,white,JumpingJack
v_JumpingJack_g10_c02,0,0,0,3,0,2,middle_eastern,JumpingJack
v_JumpingJack_g11_c02,0,3,2,0,0,0,asian,JumpingJack
v_JumpingJack_g12_c02,2,0,0,0,0,3,hispanic,JumpingJack
v_JumpingJack_g13_c01,0,2,1,1,1,0,asian,JumpingJack
v_JumpingJack_g13_c04,1,1,1,0,0,2,hispanic,JumpingJack
v_JumpingJack_g13_c05,2,0,3,0,0,0,black,JumpingJack
v_JumpingJack_g15_c02,0,0,0,0,0,5,hispanic,JumpingJack
v_JumpingJack_g15_c03,0,0,2,0,0,3,hispanic,JumpingJack
v_JumpingJack_g16_c02,5,0,0,0,0,0,white,JumpingJack
v_JumpingJack_g16_c04,3,2,0,0,0,0,white,JumpingJack
v_JumpingJack_g19_c06,0,0,0,0,0,5,hispanic,JumpingJack
v_JumpingJack_g20_c01,0,0,5,0,0,0,black,JumpingJack
v_JumpingJack_g20_c03,0,0,3,0,0,2,black,JumpingJack
v_JumpingJack_g25_c02,0,0,0,0,0,5,hispanic,JumpingJack
v_JumpingJack_g25_c03,0,1,0,0,0,4,hispanic,JumpingJack
v_JumpingJack_g25_c07,0,1,0,0,0,4,hispanic,JumpingJack
v_Kayaking_g01_c01,1,0,0,3,1,0,middle_eastern,Kayaking
v_Kayaking_g01_c02,2,0,3,0,0,0,black,Kayaking
v_Kayaking_g02_c01,1,0,4,0,0,0,black,Kayaking
v_Kayaking_g02_c02,1,0,1,0,3,0,indian,Kayaking
v_Kayaking_g04_c01,3,0,2,0,0,0,white,Kayaking
v_Kayaking_g04_c03,3,0,1,0,0,1,white,Kayaking
v_Kayaking_g04_c04,2,0,2,1,0,0,white,Kayaking
v_Kayaking_g04_c07,1,0,1,0,1,2,hispanic,Kayaking
v_Kayaking_g05_c01,1,0,0,1,2,1,indian,Kayaking
v_Kayaking_g05_c02,0,2,2,1,0,0,asian,Kayaking
v_Kayaking_g06_c04,1,0,4,0,0,0,black,Kayaking
v_Kayaking_g06_c05,1,0,4,0,0,0,black,Kayaking
v_Kayaking_g06_c06,0,0,5,0,0,0,black,Kayaking
v_Kayaking_g07_c03,1,0,1,1,0,2,hispanic,Kayaking
v_Kayaking_g07_c04,1,0,2,2,0,0,black,Kayaking
v_Kayaking_g08_c04,3,0,2,0,0,0,white,Kayaking
v_Kayaking_g11_c02,2,0,3,0,0,0,black,Kayaking
v_Kayaking_g11_c03,0,0,4,0,0,1,black,Kayaking
v_Kayaking_g11_c06,0,0,3,0,0,2,black,Kayaking
v_Kayaking_g12_c03,0,0,2,0,3,0,indian,Kayaking
v_Kayaking_g12_c04,0,0,1,0,4,0,indian,Kayaking
v_Kayaking_g13_c04,2,1,0,0,1,1,white,Kayaking
v_Kayaking_g15_c01,5,0,0,0,0,0,white,Kayaking
v_Kayaking_g16_c01,5,0,0,0,0,0,white,Kayaking
v_Kayaking_g16_c03,3,0,2,0,0,0,white,Kayaking
v_Kayaking_g16_c06,3,0,2,0,0,0,white,Kayaking
v_Kayaking_g16_c07,2,3,0,0,0,0,asian,Kayaking
v_Kayaking_g18_c03,4,0,1,0,0,0,white,Kayaking
v_Kayaking_g18_c04,3,0,2,0,0,0,white,Kayaking
v_Kayaking_g18_c07,5,0,0,0,0,0,white,Kayaking
v_Kayaking_g19_c01,0,0,0,1,1,3,hispanic,Kayaking
v_Kayaking_g19_c03,0,0,4,0,1,0,black,Kayaking
v_Kayaking_g19_c04,4,0,0,1,0,0,white,Kayaking
v_Kayaking_g21_c03,0,2,2,0,1,0,asian,Kayaking
v_Kayaking_g21_c07,0,2,0,0,1,2,asian,Kayaking
v_Kayaking_g22_c01,1,1,1,0,1,1,white,Kayaking
v_Kayaking_g22_c04,1,0,2,0,0,2,black,Kayaking
v_Kayaking_g23_c01,2,3,0,0,0,0,asian,Kayaking
v_Kayaking_g23_c03,3,0,1,0,1,0,white,Kayaking
v_Kayaking_g23_c05,2,1,0,0,1,1,white,Kayaking
v_Kayaking_g23_c06,1,1,0,0,0,3,hispanic,Kayaking
v_Kayaking_g25_c02,0,2,2,0,0,1,asian,Kayaking
v_Kayaking_g25_c03,4,1,0,0,0,0,white,Kayaking
v_Knitting_g01_c02,3,0,0,0,0,2,white,Knitting
v_Knitting_g01_c04,5,0,0,0,0,0,white,Knitting
v_Knitting_g02_c05,0,1,0,0,0,4,hispanic,Knitting
v_Knitting_g06_c01,3,1,0,0,0,1,white,Knitting
v_Knitting_g06_c03,3,0,2,0,0,0,white,Knitting
v_Knitting_g07_c01,3,0,0,0,0,2,white,Knitting
v_Knitting_g07_c02,3,0,0,0,0,2,white,Knitting
v_Knitting_g12_c01,2,0,0,0,0,3,hispanic,Knitting
v_Knitting_g13_c01,3,0,0,0,0,2,white,Knitting
v_Knitting_g15_c04,4,0,0,0,0,1,white,Knitting
v_Knitting_g15_c07,4,0,0,0,0,1,white,Knitting
v_Knitting_g16_c04,5,0,0,0,0,0,white,Knitting
v_Knitting_g17_c02,1,1,0,0,0,3,hispanic,Knitting
v_Knitting_g17_c04,1,1,0,0,0,3,hispanic,Knitting
v_Knitting_g18_c03,1,1,0,0,0,3,hispanic,Knitting
v_LongJump_g01_c01,1,3,1,0,0,0,asian,LongJump
v_LongJump_g03_c04,0,1,2,1,0,1,black,LongJump
v_LongJump_g03_c05,0,0,0,2,0,3,hispanic,LongJump
v_LongJump_g03_c06,0,0,3,2,0,0,black,LongJump
v_LongJump_g04_c02,1,3,0,0,1,0,asian,LongJump
v_LongJump_g04_c05,0,5,0,0,0,0,asian,LongJump
v_LongJump_g05_c02,2,2,1,0,0,0,white,LongJump
v_LongJump_g05_c03,0,2,3,0,0,0,black,LongJump
v_LongJump_g06_c01,0,0,5,0,0,0,black,LongJump
v_LongJump_g06_c03,0,1,4,0,0,0,black,LongJump
v_LongJump_g07_c01,1,1,0,2,1,0,middle_eastern,LongJump
v_LongJump_g07_c03,1,2,1,1,0,0,asian,LongJump
v_LongJump_g07_c05,1,0,4,0,0,0,black,LongJump
v_LongJump_g08_c01,0,1,3,0,1,0,black,LongJump
v_LongJump_g08_c05,0,0,5,0,0,0,black,LongJump
v_LongJump_g08_c06,2,1,0,0,2,0,white,LongJump
v_LongJump_g09_c01,0,2,3,0,0,0,black,LongJump
v_LongJump_g09_c04,0,1,4,0,0,0,black,LongJump
v_LongJump_g09_c06,0,2,3,0,0,0,black,LongJump
v_LongJump_g12_c01,2,3,0,0,0,0,asian,LongJump
v_LongJump_g13_c02,2,1,2,0,0,0,white,LongJump
v_LongJump_g13_c05,3,0,2,0,0,0,white,LongJump
v_LongJump_g14_c01,0,2,3,0,0,0,black,LongJump
v_LongJump_g14_c04,0,1,2,2,0,0,black,LongJump
v_LongJump_g14_c05,0,2,0,3,0,0,middle_eastern,LongJump
v_LongJump_g16_c03,0,0,1,2,2,0,middle_eastern,LongJump
v_LongJump_g16_c05,0,0,1,1,3,0,indian,LongJump
v_LongJump_g17_c02,0,5,0,0,0,0,asian,LongJump
v_LongJump_g17_c03,3,2,0,0,0,0,white,LongJump
v_LongJump_g17_c04,3,2,0,0,0,0,white,LongJump
v_LongJump_g18_c01,1,1,3,0,0,0,black,LongJump
v_LongJump_g18_c02,1,3,1,0,0,0,asian,LongJump
v_LongJump_g18_c03,2,0,0,3,0,0,middle_eastern,LongJump
v_LongJump_g19_c03,0,1,2,1,1,0,black,LongJump
v_LongJump_g19_c05,3,2,0,0,0,0,white,LongJump
v_LongJump_g21_c03,3,0,1,1,0,0,white,LongJump
v_LongJump_g22_c01,0,0,3,0,0,2,black,LongJump
v_LongJump_g23_c02,2,0,3,0,0,0,black,LongJump
v_LongJump_g25_c02,2,0,2,0,0,1,white,LongJump
v_Lunges_g03_c04,3,0,0,0,0,2,white,Lunges
v_Lunges_g04_c02,3,0,0,0,0,2,white,Lunges
v_Lunges_g05_c03,0,0,2,0,1,2,black,Lunges
v_Lunges_g06_c03,3,0,0,0,0,2,white,Lunges
v_Lunges_g06_c07,1,0,0,2,1,1,middle_eastern,Lunges
v_Lunges_g07_c02,0,0,2,0,2,1,black,Lunges
v_Lunges_g07_c03,0,1,0,0,2,2,indian,Lunges
v_Lunges_g07_c06,3,0,0,0,0,2,white,Lunges
v_Lunges_g07_c07,1,1,0,0,0,3,hispanic,Lunges
v_Lunges_g10_c03,0,0,4,0,0,1,black,Lunges
v_Lunges_g10_c04,0,1,2,0,0,2,black,Lunges
v_Lunges_g10_c05,1,0,0,2,0,2,middle_eastern,Lunges
v_Lunges_g13_c01,5,0,0,0,0,0,white,Lunges
v_Lunges_g13_c03,4,1,0,0,0,0,white,Lunges
v_Lunges_g13_c04,5,0,0,0,0,0,white,Lunges
v_Lunges_g15_c02,1,0,1,0,0,3,hispanic,Lunges
v_Lunges_g16_c04,3,1,0,0,0,1,white,Lunges
v_Lunges_g19_c02,0,0,4,0,0,1,black,Lunges
v_Lunges_g19_c03,0,0,4,0,0,1,black,Lunges
v_Lunges_g19_c07,3,0,0,0,0,2,white,Lunges
v_Lunges_g20_c02,0,2,1,0,0,2,asian,Lunges
v_Lunges_g20_c04,0,1,1,0,0,3,hispanic,Lunges
v_Lunges_g22_c02,3,0,0,0,0,2,white,Lunges
v_Lunges_g23_c03,2,0,0,0,0,3,hispanic,Lunges
v_Lunges_g24_c04,3,0,0,0,0,2,white,Lunges
v_Lunges_g25_c03,0,0,0,0,0,5,hispanic,Lunges
v_Lunges_g25_c04,0,0,2,0,0,3,hispanic,Lunges
v_MilitaryParade_g01_c03,2,0,1,0,2,0,white,MilitaryParade
v_MilitaryParade_g01_c05,3,0,2,0,0,0,white,MilitaryParade
v_MilitaryParade_g04_c03,2,1,2,0,0,0,white,MilitaryParade
v_MilitaryParade_g05_c02,0,0,5,0,0,0,black,MilitaryParade
v_MilitaryParade_g05_c03,0,0,2,0,3,0,indian,MilitaryParade
v_MilitaryParade_g06_c01,3,2,0,0,0,0,white,MilitaryParade
v_MilitaryParade_g09_c05,0,0,3,0,2,0,black,MilitaryParade
v_MilitaryParade_g11_c03,4,1,0,0,0,0,white,MilitaryParade
v_MilitaryParade_g11_c04,4,0,0,0,1,0,white,MilitaryParade
v_MilitaryParade_g13_c02,0,1,4,0,0,0,black,MilitaryParade
v_MilitaryParade_g14_c01,0,0,5,0,0,0,black,MilitaryParade
v_MilitaryParade_g14_c05,0,0,5,0,0,0,black,MilitaryParade
v_MilitaryParade_g16_c04,0,2,0,0,0,3,hispanic,MilitaryParade
v_MilitaryParade_g17_c01,2,2,1,0,0,0,white,MilitaryParade
v_MilitaryParade_g17_c02,3,0,0,0,2,0,white,MilitaryParade
v_MilitaryParade_g18_c01,4,0,1,0,0,0,white,MilitaryParade
v_MilitaryParade_g18_c02,0,1,4,0,0,0,black,MilitaryParade
v_MilitaryParade_g19_c01,0,5,0,0,0,0,asian,MilitaryParade
v_MilitaryParade_g19_c07,2,3,0,0,0,0,asian,MilitaryParade
v_MilitaryParade_g20_c01,2,0,3,0,0,0,black,MilitaryParade
v_MilitaryParade_g20_c04,0,5,0,0,0,0,asian,MilitaryParade
v_MilitaryParade_g21_c04,0,2,0,0,0,3,hispanic,MilitaryParade
v_MilitaryParade_g23_c04,0,1,1,0,0,3,hispanic,MilitaryParade
v_MilitaryParade_g24_c03,0,1,1,0,3,0,indian,MilitaryParade
v_MilitaryParade_g24_c04,0,3,1,0,1,0,asian,MilitaryParade
v_MilitaryParade_g25_c06,2,1,2,0,0,0,white,MilitaryParade
v_MilitaryParade_g25_c07,0,2,3,0,0,0,black,MilitaryParade
v_Mixing_g01_c01,0,0,4,0,1,0,black,Mixing
v_Mixing_g03_c01,1,1,0,3,0,0,middle_eastern,Mixing
v_Mixing_g03_c02,0,0,0,0,0,5,hispanic,Mixing
v_Mixing_g03_c04,2,0,0,0,0,3,hispanic,Mixing
v_Mixing_g03_c06,0,3,0,0,2,0,asian,Mixing
v_Mixing_g04_c01,1,0,0,0,1,3,hispanic,Mixing
v_Mixing_g04_c02,2,0,0,0,0,3,hispanic,Mixing
v_Mixing_g05_c01,0,0,0,1,2,2,indian,Mixing
v_Mixing_g05_c02,0,0,0,1,4,0,indian,Mixing
v_Mixing_g06_c04,4,0,0,0,0,1,white,Mixing
v_Mixing_g06_c05,4,0,0,0,0,1,white,Mixing
v_Mixing_g07_c02,0,0,0,3,0,2,middle_eastern,Mixing
v_Mixing_g07_c03,0,0,0,3,1,1,middle_eastern,Mixing
v_Mixing_g08_c01,0,0,2,0,2,1,black,Mixing
v_Mixing_g09_c03,0,0,0,3,0,2,middle_eastern,Mixing
v_Mixing_g09_c04,3,0,0,0,0,2,white,Mixing
v_Mixing_g09_c05,4,0,0,0,0,1,white,Mixing
v_Mixing_g09_c06,4,0,0,0,0,1,white,Mixing
v_Mixing_g11_c03,0,0,0,2,3,0,indian,Mixing
v_Mixing_g11_c06,0,0,0,0,1,4,hispanic,Mixing
v_Mixing_g12_c06,3,0,0,0,2,0,white,Mixing
v_Mixing_g12_c07,3,0,0,0,2,0,white,Mixing
v_Mixing_g13_c01,0,0,0,5,0,0,middle_eastern,Mixing
v_Mixing_g13_c02,0,0,0,3,0,2,middle_eastern,Mixing
v_Mixing_g14_c06,2,0,0,1,2,0,white,Mixing
v_Mixing_g14_c07,3,0,0,2,0,0,white,Mixing
v_Mixing_g15_c02,0,0,0,0,2,3,hispanic,Mixing
v_Mixing_g15_c03,0,0,0,2,1,2,middle_eastern,Mixing
v_Mixing_g17_c02,0,0,4,0,1,0,black,Mixing
v_Mixing_g17_c04,2,0,0,0,3,0,indian,Mixing
v_Mixing_g18_c01,0,0,0,3,1,1,middle_eastern,Mixing
v_Mixing_g18_c02,0,0,0,1,0,4,hispanic,Mixing
v_Mixing_g19_c01,0,0,0,0,0,5,hispanic,Mixing
v_Mixing_g19_c03,0,0,1,2,0,2,middle_eastern,Mixing
v_Mixing_g21_c01,0,0,2,0,2,1,black,Mixing
v_Mixing_g21_c03,0,0,0,0,2,3,hispanic,Mixing
v_Mixing_g23_c02,0,0,0,3,0,2,middle_eastern,Mixing
v_Mixing_g23_c03,0,0,2,1,0,2,black,Mixing
v_Mixing_g25_c04,0,0,0,0,3,2,indian,Mixing
v_MoppingFloor_g01_c01,0,1,3,0,1,0,black,MoppingFloor
v_MoppingFloor_g01_c03,0,1,3,1,0,0,black,MoppingFloor
v_MoppingFloor_g02_c04,0,0,1,0,0,4,hispanic,MoppingFloor
v_MoppingFloor_g04_c01,2,1,0,0,0,2,white,MoppingFloor
v_MoppingFloor_g04_c04,5,0,0,0,0,0,white,MoppingFloor
v_MoppingFloor_g04_c05,2,2,0,0,0,1,white,MoppingFloor
v_MoppingFloor_g05_c03,4,0,0,0,0,1,white,MoppingFloor
v_MoppingFloor_g06_c01,0,2,0,0,0,3,hispanic,MoppingFloor
v_MoppingFloor_g06_c03,0,0,1,0,0,4,hispanic,MoppingFloor
v_MoppingFloor_g09_c01,0,0,3,0,0,2,black,MoppingFloor
v_MoppingFloor_g11_c01,0,0,0,0,0,5,hispanic,MoppingFloor
v_MoppingFloor_g11_c02,3,0,0,0,0,2,white,MoppingFloor
v_MoppingFloor_g12_c04,4,1,0,0,0,0,white,MoppingFloor
v_MoppingFloor_g14_c02,0,0,3,0,0,2,black,MoppingFloor
v_MoppingFloor_g15_c04,2,0,3,0,0,0,black,MoppingFloor
v_MoppingFloor_g16_c03,0,3,1,0,0,1,asian,MoppingFloor
v_MoppingFloor_g17_c04,0,0,2,0,0,3,hispanic,MoppingFloor
v_MoppingFloor_g17_c05,0,0,0,0,0,5,hispanic,MoppingFloor
v_MoppingFloor_g18_c05,1,0,0,0,0,4,hispanic,MoppingFloor
v_MoppingFloor_g20_c02,0,0,1,0,2,2,indian,MoppingFloor
v_MoppingFloor_g21_c01,0,0,4,0,0,1,black,MoppingFloor
v_MoppingFloor_g23_c03,3,0,2,0,0,0,white,MoppingFloor
v_MoppingFloor_g23_c04,1,3,0,0,0,1,asian,MoppingFloor
v_MoppingFloor_g25_c02,2,0,1,0,0,2,white,MoppingFloor
v_MoppingFloor_g25_c03,3,0,0,0,0,2,white,MoppingFloor
v_Nunchucks_g02_c02,0,0,0,2,0,3,hispanic,Nunchucks
v_Nunchucks_g03_c01,3,2,0,0,0,0,white,Nunchucks
v_Nunchucks_g03_c05,2,1,2,0,0,0,white,Nunchucks
v_Nunchucks_g03_c06,2,1,2,0,0,0,white,Nunchucks
v_Nunchucks_g05_c02,0,0,1,0,0,4,hispanic,Nunchucks
v_Nunchucks_g05_c03,0,0,1,0,0,4,hispanic,Nunchucks
v_Nunchucks_g06_c01,0,2,3,0,0,0,black,Nunchucks
v_Nunchucks_g08_c03,1,3,0,0,0,1,asian,Nunchucks
v_Nunchucks_g08_c05,4,1,0,0,0,0,white,Nunchucks
v_Nunchucks_g08_c06,2,1,0,0,0,2,white,Nunchucks
v_Nunchucks_g11_c03,0,0,0,3,0,2,middle_eastern,Nunchucks
v_Nunchucks_g11_c06,0,0,0,5,0,0,middle_eastern,Nunchucks
v_Nunchucks_g16_c02,0,0,4,1,0,0,black,Nunchucks
v_Nunchucks_g20_c01,0,0,0,4,0,1,middle_eastern,Nunchucks
v_Nunchucks_g21_c01,0,4,0,1,0,0,asian,Nunchucks
v_Nunchucks_g21_c06,1,2,0,1,0,1,asian,Nunchucks
v_Nunchucks_g22_c03,2,1,2,0,0,0,white,Nunchucks
v_Nunchucks_g23_c01,3,0,0,0,0,2,white,Nunchucks
v_Nunchucks_g23_c05,0,1,0,2,0,2,middle_eastern,Nunchucks
v_Nunchucks_g24_c02,2,0,0,0,0,3,hispanic,Nunchucks
v_Nunchucks_g24_c05,0,0,1,0,0,4,hispanic,Nunchucks
v_Nunchucks_g25_c04,1,1,0,2,0,1,middle_eastern,Nunchucks
v_ParallelBars_g01_c02,1,0,1,3,0,0,middle_eastern,ParallelBars
